公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,lat,lng,市鎮鄉村里,area1,area2,area3
23285582,萊爾富國際股份有限公司,51802572,第四四五九分公司,臺南市永康區中正南路855號,1,23.041302,120.236795,台灣台南市永康區塩洲里,台南市,永康區,塩洲里
23285582,萊爾富國際股份有限公司,51802904,第四四三九分公司,金門縣金湖鎮尚義機場2號,1,,,,金門縣,金湖鎮,
23285582,萊爾富國際股份有限公司,51802974,第四四五三分公司,新北市三峽區大學路17號,1,24.9399447,121.3775015,台灣新北市三峽區龍恩里,新北市,三峽區,龍恩里
23285582,萊爾富國際股份有限公司,51803143,第四四六二分公司,桃園市八德區興仁里中山路166號,1,24.9267811,121.2843949,台灣桃園市八德區興仁里,桃園市,八德區,興仁里
23285582,萊爾富國際股份有限公司,51803410,第四四三二分公司,新北市鶯歌區二橋里中正三路37號,1,24.9418661,121.3390315,台灣新北市鶯歌區二橋里,新北市,鶯歌區,二橋里
23285582,萊爾富國際股份有限公司,51805135,第四四五八分公司,臺南市永康區東橋七路185號,1,23.021248,120.2369211,台灣台南市永康區東橋里,台南市,永康區,東橋里
23285582,萊爾富國際股份有限公司,51805162,第四四六O分公司,臺北市內湖區新湖二路168號,1,25.0631102,121.5796957,台灣台北市內湖區湖元里,台北市,內湖區,湖元里
23285582,萊爾富國際股份有限公司,51808914,第四四五六分公司,桃園市蘆竹區大新路818號,1,25.02357,121.243591,台灣桃園市蘆竹區新莊里,桃園市,蘆竹區,新莊里
23285582,萊爾富國際股份有限公司,51809028,第四四六七分公司,桃園市平鎮區新富五街47號,1,24.939124,121.213538,台灣桃園市平鎮區新英里,桃園市,平鎮區,新英里
23285582,萊爾富國際股份有限公司,51811903,第四四六一分公司,臺北市萬華區環河南路2段96號,1,25.0371012,121.4956587,台灣台北市萬華區柳鄉里,台北市,萬華區,柳鄉里
23285582,萊爾富國際股份有限公司,51821402,第四四五O分公司,臺中市南屯區文心南三路300號,1,24.133488,120.6497788,台灣台中市南屯區向心里,台中市,南屯區,向心里
23285582,萊爾富國際股份有限公司,51832409,第四四三三分公司,高雄市三民區鼎盛里大中一路233號,1,22.6760399,120.3237354,台灣高雄市三民區鼎盛里,高雄市,三民區,鼎盛里
23285582,萊爾富國際股份有限公司,51839108,第四四七二分公司,臺北市中山區中山北路2段48巷7號,1,25.0557911,121.5210944,台灣台北市中山區民安里,台北市,中山區,民安里
23285582,萊爾富國際股份有限公司,51860306,第四四七五分公司,基隆市信義區東光路30之4號,1,25.1305861,121.7684499,台灣基隆市信義區東明里,基隆市,信義區,東明里
23285582,萊爾富國際股份有限公司,51876665,第四四七六分公司,臺北市松山區東昌里光復北路232號,1,25.0563538,121.5553912,台灣台北市松山區東昌里,台北市,松山區,東昌里
23285582,萊爾富國際股份有限公司,51876855,第四四六九分公司,屏東縣東港鎮中正路3段87號,1,22.4867001,120.4727938,台灣屏東縣東港鎮興農里,屏東縣,東港鎮,興農里
23285582,萊爾富國際股份有限公司,51876882,第四四七七分公司,臺中市大甲區甲后路5段271號,1,24.3447691,120.6337424,台灣台中市大甲區中山里,台中市,大甲區,中山里
23285582,萊爾富國際股份有限公司,51876932,第四四八O分公司,桃園市中壢區中華路1段390號,1,24.964728,121.235627,台灣桃園市中壢區仁義里,桃園市,中壢區,仁義里
23285582,萊爾富國際股份有限公司,51877067,第四四七O分公司,宜蘭縣三星鄉月眉村三星路4段436號,1,24.6667548,121.6539795,台灣宜蘭縣三星鄉月眉村,宜蘭縣,三星鄉,月眉村
23285582,萊爾富國際股份有限公司,51902214,第四五二三分公司,新北市土城區清溪里清水路219號,1,24.982215,121.4605568,台灣新北市土城區清溪里,新北市,土城區,清溪里
23285582,萊爾富國際股份有限公司,51907301,第四五三七分公司,新北市林口區文化二路1段392-1號,1,25.0773133,121.3755328,台灣新北市林口區湖南里,新北市,林口區,湖南里
23285582,萊爾富國際股份有限公司,51910087,第四五三八分公司,新北市林口區仁愛路2段492-1號,1,25.0753796,121.3769164,台灣新北市林口區湖南里,新北市,林口區,湖南里
23285582,萊爾富國際股份有限公司,51910426,第四五五七分公司,高雄市左營區廟東里左營大路400號,1,22.6872131,120.293394,台灣高雄市左營區廟東里,高雄市,左營區,廟東里
23285582,萊爾富國際股份有限公司,51911419,第四五四一分公司,新北市淡水區濱海路3段140號,1,25.1913747,121.4276522,台灣新北市淡水區沙崙里,新北市,淡水區,沙崙里
23285582,萊爾富國際股份有限公司,51931301,第四五四O分公司,新竹縣湖口鄉新興路858號,1,24.884405,121.013449,台灣新竹縣湖口鄉波羅村,新竹縣,湖口鄉,波羅村
23285582,萊爾富國際股份有限公司,53000079,第三八一九分公司,臺北市內湖區西湖里瑞光路513巷36號,3,25.0802427,121.5699824,台灣台北市內湖區西湖里,台北市,內湖區,西湖里
23285582,萊爾富國際股份有限公司,53000140,第三七八六分公司,宜蘭縣羅東鎮樹林里公正路342號,1,24.680832,121.7604895,台灣宜蘭縣羅東鎮樹林里,宜蘭縣,羅東鎮,樹林里
23285582,萊爾富國際股份有限公司,53000182,第三七六二分公司,苗栗縣公館鄉五谷村五谷92-13號,1,24.5288066,120.8186378,台灣苗栗縣公館鄉五谷村,苗栗縣,公館鄉,五谷村
23285582,萊爾富國際股份有限公司,53000562,第三八二九分公司,桃園市楊梅區瑞坪里梅獅路2段447號,1,24.9016016,121.1816688,台灣桃園市楊梅區瑞坪里,桃園市,楊梅區,瑞坪里
23285582,萊爾富國際股份有限公司,53000845,第三八三一分公司,臺中市大里區仁德里仁化路243號,1,24.0942099,120.7150828,台灣台中市大里區仁德里,台中市,大里區,仁德里
23285582,萊爾富國際股份有限公司,53001274,第三八三二分公司,桃園市中壢區幸福里福州一街250號,3,24.9673094,121.233078,台灣桃園市中壢區幸福里,桃園市,中壢區,幸福里
23285582,萊爾富國際股份有限公司,53002111,第三八三七分公司,苗栗縣苗栗市文山里國華路750號,1,24.57229,120.814804,台灣苗栗縣苗栗市文聖里,苗栗縣,苗栗市,文聖里
23285582,萊爾富國際股份有限公司,53002864,第三七九六分公司,新北市三重區高華里進安街76號,1,25.0848609,121.4955432,台灣新北市三重區五華里,新北市,三重區,五華里
23285582,萊爾富國際股份有限公司,53003765,第三八四○分公司,新北市三重區龍門里龍門路176號,1,25.0734138,121.4991699,台灣新北市三重區承德里,新北市,三重區,承德里
23285582,萊爾富國際股份有限公司,53003907,第三六四三分公司,基隆市暖暖區碇內里源遠路243號,1,25.098787,121.7544256,台灣基隆市暖暖區碇內里,基隆市,暖暖區,碇內里
23285582,萊爾富國際股份有限公司,53004321,第三八三六分公司,臺北市內湖區港墘里陽光街298號,1,25.0726672,121.5747775,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
23285582,萊爾富國際股份有限公司,53004357,第三七九二分公司,彰化縣福興鄉福興村沿海路5段252之8號,1,24.0478531,120.4298787,台灣彰化縣福興鄉福興村,彰化縣,福興鄉,福興村
23285582,萊爾富國際股份有限公司,53004461,第三七五五分公司,雲林縣虎尾鎮西屯里大屯266號,3,23.7047181,120.3853922,台灣雲林縣虎尾鎮西屯里,雲林縣,虎尾鎮,西屯里
23285582,萊爾富國際股份有限公司,53005314,第三八二六分公司,新竹市香山區虎山里延平路2段785號,3,24.8072505,120.921429,台灣新竹市香山區虎山里,新竹市,香山區,虎山里
23285582,萊爾富國際股份有限公司,53005567,第三八一八分公司,新北市板橋區純翠里長江路2段2號,1,25.0311903,121.4643803,台灣新北市板橋區純翠里,新北市,板橋區,純翠里
23285582,萊爾富國際股份有限公司,53005623,第三八一一分公司,新北市三重區碧華里仁安街2號,1,25.0827916,121.4880065,台灣新北市三重區慈化里,新北市,三重區,慈化里
23285582,萊爾富國際股份有限公司,53005742,第三七九七分公司,新北市新店區寶福里寶中路111號,3,24.9801775,121.5491929,台灣新北市新店區寶福里,新北市,新店區,寶福里
23285582,萊爾富國際股份有限公司,53005807,第三八四二分公司,新北市樹林區彭福里忠孝街45號,1,24.982006,121.424305,台灣新北市樹林區彭福里,新北市,樹林區,彭福里
23285582,萊爾富國際股份有限公司,53006361,第三八五五分公司,桃園市龍潭區高原里中原路3段53號,1,24.8280382,121.1923238,台灣桃園市龍潭區高原里,桃園市,龍潭區,高原里
23285582,萊爾富國際股份有限公司,53006432,第三八七○分公司,臺北市內湖區西康里內湖路1段120巷16號,1,25.0826268,121.5626348,台灣台北市內湖區西康里,台北市,內湖區,西康里
23285582,萊爾富國際股份有限公司,53006968,第三八七一分公司,苗栗縣三義鄉西湖村3鄰下湖5之10號,1,24.3899689,120.7586822,台灣苗栗縣三義鄉西湖村,苗栗縣,三義鄉,西湖村
23285582,萊爾富國際股份有限公司,53007002,第三八五一分公司,新北市新莊區營盤里中正路510號,1,25.0336491,121.433255,台灣新北市新莊區營盤里,新北市,新莊區,營盤里
23285582,萊爾富國際股份有限公司,53007143,第三八七三分公司,苗栗縣泰安鄉錦水村4鄰圓墩7之5號,1,24.4663371,120.9387925,台灣苗栗縣泰安鄉錦水村,苗栗縣,泰安鄉,錦水村
23285582,萊爾富國際股份有限公司,53007586,第三八七五分公司,高雄市大社區神農村3鄰金龍路120號,1,22.727241,120.3538485,台灣高雄市大社區神農里,高雄市,大社區,神農里
23285582,萊爾富國際股份有限公司,53009091,第三八七八分公司,新北市林口區湖北村湖子48號,1,25.094953,121.384644,台灣新北市林口區湖北里,新北市,林口區,湖北里
23285582,萊爾富國際股份有限公司,53009297,第三八八○分公司,桃園市蘆竹區富竹里富國路2段2號,1,25.0325906,121.2720076,台灣桃園市蘆竹區富竹里,桃園市,蘆竹區,富竹里
23285582,萊爾富國際股份有限公司,53009374,第三八五○分公司,桃園市楊梅區高上里青年路2段145號,3,24.9301371,121.1670489,台灣桃園市楊梅區高上里,桃園市,楊梅區,高上里
23285582,萊爾富國際股份有限公司,53009389,第三八八九分公司,臺北市內湖區湖元里新湖二路160號,3,25.0631094,121.5796953,台灣台北市內湖區湖元里,台北市,內湖區,湖元里
23285582,萊爾富國際股份有限公司,53009780,第三八七七分公司,新北市三重區碧華里溪尾街314號,1,25.084387,121.487696,台灣新北市三重區碧華里,新北市,三重區,碧華里
23285582,萊爾富國際股份有限公司,53010267,第三八五七分公司,新北市三重區中興里重新路5段609巷16號,3,25.046612,121.467704,台灣新北市三重區中興里,新北市,三重區,中興里
23285582,萊爾富國際股份有限公司,53010576,第三八五三分公司,新北市板橋區新翠里互助街48號,1,25.0270464,121.4616807,台灣新北市板橋區朝陽里,新北市,板橋區,朝陽里
23285582,萊爾富國際股份有限公司,53010604,第三八九八分公司,臺北市內湖區西湖里基湖路35巷11號,1,25.079826,121.5651466,台灣台北市內湖區西湖里,台北市,內湖區,西湖里
23285582,萊爾富國際股份有限公司,53010702,第三八九九分公司,臺北市中山區朱園里松江路27號,1,25.0473413,121.5331999,台灣台北市中山區朱園里,台北市,中山區,朱園里
23285582,萊爾富國際股份有限公司,53010739,第三八九二分公司,新北市蘆洲區正義里光榮路68號,1,25.088584,121.4632132,台灣新北市蘆洲區正義里,新北市,蘆洲區,正義里
23285582,萊爾富國際股份有限公司,53010956,第三四九三分公司,桃園市桃園區中寧里大興西路2段55號,1,25.011115,121.299023,台灣桃園市桃園區中寧里,桃園市,桃園區,中寧里
23285582,萊爾富國際股份有限公司,53010962,第三八九七分公司,臺中市南區城隍里忠孝東路166號,1,24.1285028,120.6812454,台灣台中市南區城隍里,台中市,南區,城隍里
23285582,萊爾富國際股份有限公司,53011097,第三八九四分公司,宜蘭縣羅東鎮開明里中山路3段1號,3,24.674831,121.7740652,台灣宜蘭縣羅東鎮開明里,宜蘭縣,羅東鎮,開明里
23285582,萊爾富國際股份有限公司,53011836,第三八六八分公司,屏東縣恆春鎮山腳里恆南路29之8號,1,21.9917293,120.7470051,台灣屏東縣恆春鎮山腳里,屏東縣,恆春鎮,山腳里
23285582,萊爾富國際股份有限公司,53012011,第三八八八分公司,臺中市太平區太平里永平路3段146號,1,24.1281243,120.7082412,台灣台中市太平區太平里,台中市,太平區,太平里
23285582,萊爾富國際股份有限公司,53012390,第三九○八分公司,臺北市萬華區和平里西園路2段134號,1,25.0303987,121.4963017,台灣台北市萬華區和平里,台北市,萬華區,和平里
23285582,萊爾富國際股份有限公司,53012785,第三九一○分公司,新竹縣新埔鎮田新里田新路408號,1,24.8256201,121.0740799,台灣新竹縣新埔鎮田新里,新竹縣,新埔鎮,田新里
23285582,萊爾富國際股份有限公司,53013193,第三九０一分公司,臺中市大里區仁德里成功二路57號,1,24.0938109,120.703555,台灣台中市大里區仁德里,台中市,大里區,仁德里
23285582,萊爾富國際股份有限公司,53013291,第三九一五分公司,雲林縣虎尾鎮東仁里光復路422號,3,23.7105522,120.4353429,台灣雲林縣虎尾鎮東仁里,雲林縣,虎尾鎮,東仁里
23285582,萊爾富國際股份有限公司,53013362,第三九二一分公司,新北市五股區五福里五福路8號,1,25.0885134,121.4344234,台灣新北市五股區五福里,新北市,五股區,五福里
23285582,萊爾富國際股份有限公司,53013378,第三九三○分公司,新北市瑞芳區頌德里汽車路93-1號,3,25.10958,121.8430029,台灣新北市瑞芳區崇文里,新北市,瑞芳區,崇文里
23285582,萊爾富國際股份有限公司,53014279,第三九一二分公司,臺中市烏日區榮泉里中山路3段548號,1,24.1136947,120.5907262,台灣台中市烏日區榮泉里,台中市,烏日區,榮泉里
23285582,萊爾富國際股份有限公司,53014313,第三九三一分公司,新竹市東香里富群街19號,1,24.769297,120.9568504,台灣新竹市香山區東香里,新竹市,香山區,東香里
23285582,萊爾富國際股份有限公司,53014616,第三九二八分公司,臺中市中區綠川里雙十路1段27之1號,1,24.140964,120.685511,台灣台中市中區綠川里,台中市,中區,綠川里
23285582,萊爾富國際股份有限公司,53014622,第三九三四分公司,臺北市中正區建國里寶慶路35號,1,25.0416173,121.5103238,台灣台北市中正區建國里,台北市,中正區,建國里
23285582,萊爾富國際股份有限公司,53014741,第三九二○分公司,新北市土城區安和里延和路66號,1,24.9890663,121.4659187,台灣新北市土城區安和里,新北市,土城區,安和里
23285582,萊爾富國際股份有限公司,53014756,第三八三九分公司,彰化縣鹿港鎮海埔里鹿工南一路1巷1號,1,24.077164,120.411586,台灣彰化縣鹿港鎮東石里,彰化縣,鹿港鎮,東石里
23285582,萊爾富國際股份有限公司,53015158,第三九一三分公司,新北市中和區文元里員山路86號,1,24.994243,121.480954,台灣新北市中和區文元里,新北市,中和區,文元里
23285582,萊爾富國際股份有限公司,53015832,第三九二三分公司,新竹縣竹東鎮上坪里上坪45之7號,1,24.6617618,121.1212896,台灣新竹縣竹東鎮上坪里,新竹縣,竹東鎮,上坪里
23285582,萊爾富國際股份有限公司,53015951,第三九三三分公司,新竹縣湖口鄉八德路3段2號,1,24.8883308,121.088951,台灣新竹縣湖口鄉長嶺村,新竹縣,湖口鄉,長嶺村
23285582,萊爾富國際股份有限公司,53015988,第三九二七分公司,臺中市烏日區溪壩里溪南路1段230號,1,24.0894627,120.6449749,台灣台中市烏日區溪埧里,台中市,烏日區,溪埧里
23285582,萊爾富國際股份有限公司,53016109,第三九四三分公司,桃園市大溪區田心里中華路96號,1,24.8833426,121.2948402,台灣桃園市大溪區一心里,桃園市,大溪區,一心里
23285582,萊爾富國際股份有限公司,53016115,第三九二九分公司,新北市蘆洲區得仁里中山一路293號,1,25.0791679,121.4716747,台灣新北市蘆洲區得仁里,新北市,蘆洲區,得仁里
23285582,萊爾富國際股份有限公司,53016121,第三九四五分公司,臺南市東區東聖里富農街2段1號,3,22.9849556,120.2355644,台灣台南市東區東聖里,台南市,東區,東聖里
23285582,萊爾富國際股份有限公司,53016591,第三九四九分公司,桃園市楊梅區青山里青山六街3號,1,24.9214769,121.1702979,台灣桃園市楊梅區青山里,桃園市,楊梅區,青山里
23285582,萊爾富國際股份有限公司,53016641,第三七五六分公司,雲林縣西螺鎮新豐里福來路142號,3,23.7886954,120.4483102,台灣雲林縣西螺鎮新豐里,雲林縣,西螺鎮,新豐里
23285582,萊爾富國際股份有限公司,53017655,第三九三五分公司,高雄市苓雅區正言里正言路7號,3,22.6299074,120.3295971,台灣高雄市苓雅區正言里,高雄市,苓雅區,正言里
23285582,萊爾富國際股份有限公司,53017780,第三九五五分公司,新北市板橋區新海里新海路393號,1,25.0263135,121.4587578,台灣新北市板橋區新海里,新北市,板橋區,新海里
23285582,萊爾富國際股份有限公司,53019008,第三九三二分公司,高雄市鳳山區文山里文衡路248號,1,22.6387665,120.3564594,台灣高雄市鳳山區文山里,高雄市,鳳山區,文山里
23285582,萊爾富國際股份有限公司,53019181,第三九五九分公司,苗栗縣苗栗市上苗里為公路44號,1,24.5699226,120.8235198,台灣苗栗縣苗栗市上苗里,苗栗縣,苗栗市,上苗里
23285582,萊爾富國際股份有限公司,53019387,第三八八一分公司,桃園市蘆竹區山鼻里長興路2段22號,1,25.0664989,121.2908281,台灣桃園市蘆竹區山鼻里,桃園市,蘆竹區,山鼻里
23285582,萊爾富國際股份有限公司,53019513,第三九五八分公司,臺北市內湖區康樂里安泰街26號,1,25.0734192,121.6184801,台灣台北市內湖區安泰里,台北市,內湖區,安泰里
23285582,萊爾富國際股份有限公司,53020336,第三九０九分公司,苗栗縣泰安鄉清安村洗水坑3之1號,1,24.4460934,120.9060758,台灣苗栗縣大湖鄉富興村,苗栗縣,大湖鄉,富興村
23285582,萊爾富國際股份有限公司,53020722,第三九五七分公司,新北市三重區永清里永福街97號,1,25.0775944,121.4795354,台灣新北市三重區永清里,新北市,三重區,永清里
23285582,萊爾富國際股份有限公司,53021356,第三八五八分公司,宜蘭縣蘇澳鎮隘丁里海山西路270號,1,24.615959,121.837843,台灣宜蘭縣蘇澳鎮隘丁里,宜蘭縣,蘇澳鎮,隘丁里
23285582,萊爾富國際股份有限公司,53021454,第三六九五分公司,臺北市北投區永明里義理街96號,1,25.1184277,121.5163294,台灣台北市北投區永明里,台北市,北投區,永明里
23285582,萊爾富國際股份有限公司,53024071,第三九七七分公司,新北市板橋區仁愛里四川路1段483號,1,24.997187,121.457203,台灣新北市板橋區仁愛里,新北市,板橋區,仁愛里
23285582,萊爾富國際股份有限公司,53024086,第三八九五分公司,桃園市楊梅區高上里高獅路899號,1,24.9232251,121.1687069,台灣桃園市楊梅區高上里,桃園市,楊梅區,高上里
23285582,萊爾富國際股份有限公司,53024522,第三九七九分公司,臺北市大安區龍陣里興南路2段148號,1,24.9831104,121.5038622,台灣新北市中和區內南里,新北市,中和區,內南里
23285582,萊爾富國際股份有限公司,53025206,第三八三五分公司,臺中市北屯區東光里東山路1段35號,1,24.1709445,120.6993312,台灣台中市北屯區東光里,台中市,北屯區,東光里
23285582,萊爾富國際股份有限公司,53025228,第三九六二分公司,新北市板橋區青翠里仁化街186號,1,25.0341219,121.4787519,台灣新北市板橋區青翠里,新北市,板橋區,青翠里
23285582,萊爾富國際股份有限公司,53025249,第三九六八分公司,新北市永和區福和里永貞路158號,1,25.0045079,121.5176815,台灣新北市永和區福和里,新北市,永和區,福和里
23285582,萊爾富國際股份有限公司,53025655,第三八八二分公司,桃園市新屋區東明里中興路317號,1,24.9664643,121.0987384,台灣桃園市新屋區東明里,桃園市,新屋區,東明里
23285582,萊爾富國際股份有限公司,53025851,第三九六七分公司,桃園市中壢區文化里吉林路132號,1,24.9830769,121.250525,台灣桃園市中壢區文化里,桃園市,中壢區,文化里
23285582,萊爾富國際股份有限公司,53026628,第三九九五分公司,臺北市南港區合成里玉成街52巷2弄3號,1,25.047818,121.581473,台灣台北市南港區合成里,台北市,南港區,合成里
23285582,萊爾富國際股份有限公司,53026916,第三九七八分公司,桃園市桃園區寶安里安慶街129號,1,25.0181031,121.2914142,台灣桃園市桃園區寶安里,桃園市,桃園區,寶安里
23285582,萊爾富國際股份有限公司,53026958,第三九九九分公司,新北市新莊區和平里福壽街188號,1,25.0531544,121.4580335,台灣新北市新莊區和平里,新北市,新莊區,和平里
23285582,萊爾富國際股份有限公司,53027422,第四00一分公司,新北市板橋區華興里貴興路80號,3,25.0029194,121.456287,台灣新北市板橋區華興里,新北市,板橋區,華興里
23285582,萊爾富國際股份有限公司,53027979,第三九九二分公司,高雄市大寮區會社里鳳林三路97號,1,22.5965797,120.4009792,台灣高雄市大寮區會社里,高雄市,大寮區,會社里
23285582,萊爾富國際股份有限公司,53028007,第四00五分公司,新北市新莊區雙鳳里雙鳳路53號,1,25.0271158,121.4157107,台灣新北市新莊區雙鳳里,新北市,新莊區,雙鳳里
23285582,萊爾富國際股份有限公司,53028029,第三九七0分公司,臺中市南區福平里復興路2段175之1號,1,24.127457,120.666017,台灣台中市南區福平里,台中市,南區,福平里
23285582,萊爾富國際股份有限公司,53028273,第三九九六分公司,桃園市楊梅區楊梅里梅高路26號,1,24.9155373,121.1444901,台灣桃園市楊梅區楊梅里,桃園市,楊梅區,楊梅里
23285582,萊爾富國際股份有限公司,53028288,第四０一一分公司,新北市林口區南勢里文化三路1段227號,3,25.0710627,121.3627905,台灣新北市林口區南勢里,新北市,林口區,南勢里
23285582,萊爾富國際股份有限公司,53028409,第三九三八分公司,新北市新莊區化成里化成路13號,1,25.043399,121.4648699,台灣新北市新莊區化成里,新北市,新莊區,化成里
23285582,萊爾富國際股份有限公司,53028484,第三九四六分公司,高雄市鳳山區保安里甲智路118號,3,22.597072,120.3427494,台灣高雄市鳳山區保安里,高雄市,鳳山區,保安里
23285582,萊爾富國際股份有限公司,53028914,第四00九分公司,新北市中和區明穗里莒光路175-1號,3,24.9995943,121.4728898,台灣新北市中和區明穗里,新北市,中和區,明穗里
23285582,萊爾富國際股份有限公司,53028935,第一0二一分公司,桃園市桃園區寶安里永安北路466號,3,25.0180249,121.2928604,台灣桃園市桃園區寶安里,桃園市,桃園區,寶安里
23285582,萊爾富國際股份有限公司,53028999,第三九八七分公司,臺中市豐原區豐田里豐南街58號,1,24.2393845,120.7134884,台灣台中市豐原區豐田里,台中市,豐原區,豐田里
23285582,萊爾富國際股份有限公司,53649913,第四00六分公司,新竹縣芎林鄉文林村文山路137號,1,24.7734078,121.0849108,台灣新竹縣芎林鄉文林村,新竹縣,芎林鄉,文林村
23285582,萊爾富國際股份有限公司,53650278,第四0二九分公司,新北市三重區長江里龍濱路21號,1,25.0679437,121.5029993,台灣新北市三重區長江里,新北市,三重區,長江里
23285582,萊爾富國際股份有限公司,53650381,第三九九0分公司,嘉義市東區中山里啟明路283號,1,23.484034,120.4630997,台灣嘉義市東區中山里,嘉義市,東區,中山里
23285582,萊爾富國際股份有限公司,53650397,第四０一三分公司,新北市新店區新和里新和街77號,1,24.9862202,121.5205463,台灣新北市新店區永安里,新北市,新店區,永安里
23285582,萊爾富國際股份有限公司,53650410,第四００八分公司,新北市中和區中原里立德街26巷1號,1,25.0068757,121.4897544,台灣新北市中和區中原里,新北市,中和區,中原里
23285582,萊爾富國際股份有限公司,53650431,第三九八八分公司,高雄市燕巢區西燕里中興北路16號,1,22.7937926,120.3616155,台灣高雄市燕巢區西燕里,高雄市,燕巢區,西燕里
23285582,萊爾富國際股份有限公司,53650615,第四０二六分公司,新北市蘆洲區保佑里中正路314號,1,25.0909229,121.4646515,台灣新北市蘆洲區保佑里,新北市,蘆洲區,保佑里
23285582,萊爾富國際股份有限公司,53650755,第三九六九分公司,臺北市北投區清江里清江路53號,1,25.1307421,121.5020508,台灣台北市北投區清江里,台北市,北投區,清江里
23285582,萊爾富國際股份有限公司,53650805,第四0二五分公司,新北市新莊區中信里中信街20號,1,25.0509793,121.450783,台灣新北市新莊區中信里,新北市,新莊區,中信里
23285582,萊爾富國際股份有限公司,53650811,第四0二一分公司,高雄市仁武區八卦里八德中路180號,1,22.687099,120.336336,台灣高雄市仁武區八卦里,高雄市,仁武區,八卦里
23285582,萊爾富國際股份有限公司,53650903,第四0一六分公司,桃園市龍潭區凌雲里聖亭路122號,1,24.867466,121.2072097,台灣桃園市龍潭區龍祥里,桃園市,龍潭區,龍祥里
23285582,萊爾富國際股份有限公司,53651184,第四0三三分公司,彰化縣彰化市延和里大埔路246號,3,24.059101,120.5451512,台灣彰化縣彰化市延和里,彰化縣,彰化市,延和里
23285582,萊爾富國際股份有限公司,53651564,第三九一一分公司,桃園市平鎮區新貴里中豐路687號,1,24.9334173,121.21517,台灣桃園市平鎮區新貴里,桃園市,平鎮區,新貴里
23285582,萊爾富國際股份有限公司,53651847,第三九七二分公司,高雄市橋頭區仕和里仕豐路111之7號,1,22.7495212,120.3060094,台灣高雄市橋頭區仕和里,高雄市,橋頭區,仕和里
23285582,萊爾富國際股份有限公司,53652331,第四0三六分公司,新北市蘆洲區永樂街38巷32號,1,25.0895408,121.4584318,台灣新北市蘆洲區永樂里,新北市,蘆洲區,永樂里
23285582,萊爾富國際股份有限公司,53652439,第三八七二分公司,新竹縣湖口鄉長嶺村八德路3段27號,1,24.8886898,121.0889284,台灣新竹縣湖口鄉長嶺村,新竹縣,湖口鄉,長嶺村
23285582,萊爾富國際股份有限公司,53653232,第三九七三分公司,新北市新店區安民街336號,1,24.9751788,121.5173296,台灣新北市新店區安和里,新北市,新店區,安和里
23285582,萊爾富國際股份有限公司,53653465,第四0三一分公司,屏東縣車城鄉福興村中山路15號,1,22.0725243,120.7141665,台灣屏東縣車城鄉福興村,屏東縣,車城鄉,福興村
23285582,萊爾富國際股份有限公司,53654008,第四０五一分公司,高雄市鼓山區維生里濱海一路109號,1,22.6196179,120.270364,台灣高雄市鼓山區維生里,高雄市,鼓山區,維生里
23285582,萊爾富國際股份有限公司,53654056,第四０五三分公司,臺北市內湖區港墘里江南街111號,1,25.0764841,121.576377,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
23285582,萊爾富國際股份有限公司,53654393,第四0三二分公司,臺南市南區南華里中華南路2段294號,1,22.9617889,120.1879892,台灣台南市南區南華里,台南市,南區,南華里
23285582,萊爾富國際股份有限公司,53654598,第四0五八分公司,桃園市桃園區三元里大有路175號,1,25.007375,121.320478,台灣桃園市桃園區三元里,桃園市,桃園區,三元里
23285582,萊爾富國際股份有限公司,53654627,第四0五七分公司,新北市林口區南勢里文化三路1段613號,1,25.0771778,121.371465,台灣新北市林口區南勢里,新北市,林口區,南勢里
23285582,萊爾富國際股份有限公司,53654801,第一0二二分公司,臺北市中山區興亞里松江路50號,3,25.0481797,121.5326638,台灣台北市中山區興亞里,台北市,中山區,興亞里
23285582,萊爾富國際股份有限公司,53661198,第四0七九分公司,新竹縣湖口鄉鳳凰村仁和路111號,1,24.8731935,121.0143085,台灣新竹縣湖口鄉鳳凰村,新竹縣,湖口鄉,鳳凰村
23285582,萊爾富國際股份有限公司,53661253,第三九七六分公司,高雄市前鎮區金福路95號,1,22.571655,120.328839,台灣高雄市前鎮區明義里,高雄市,前鎮區,明義里
23285582,萊爾富國際股份有限公司,53661351,第四0一九分公司,新北市永和區上林里竹林路65號,1,25.0138039,121.518526,台灣新北市永和區上林里,新北市,永和區,上林里
23285582,萊爾富國際股份有限公司,53661417,第四00三分公司,高雄市大寮區中興里中正路22號,1,22.6183822,120.3873923,台灣高雄市大寮區中興里,高雄市,大寮區,中興里
23285582,萊爾富國際股份有限公司,53661423,第四0五九分公司,新竹市香山區大庄里香北一路110號,1,24.7909188,120.9234178,台灣新竹市香山區大庄里,新竹市,香山區,大庄里
23285582,萊爾富國際股份有限公司,53662437,第四0八四分公司,新北市三重區福民里環河南路221巷14號,1,25.052267,121.491756,台灣新北市三重區福民里,新北市,三重區,福民里
23285582,萊爾富國際股份有限公司,53662801,第三九九八分公司,新竹縣竹北市十興里莊敬北路427號,1,24.8303695,121.0264722,台灣新竹縣竹北市十興里,新竹縣,竹北市,十興里
