code3,Month,InvoiceCount,SalesAmount,StoreCount,InvoiceCount_AVG,SalesAmount_AVG,StoreCount_AVG
A6800008052,9|7|11|2|10|3|6|5|8|1|4|12,120704|131741|115080|103334|118419|114230|119081|121819|125745|110756|112894|116130,27155515|28019152|25588728|29632197|26485802|27855468|25903764|28100804|29219708|28984010|27099584|26320167,11|12|14|13|13|12|12|13|12|12|12|14,117494.41666666667,27530408.25,12.5
A6800010053,1|5|8|3|7|11|9|2|6|10|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008053,4|3|7|11|6|2|10|5|9|1|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008014,8|3|7|11|6|10|2|5|9|1|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010037,8|7|3|11|2|6|10|5|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010042,8|3|7|4|11|1|5|6|10|2|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010043,8|7|3|11|2|6|10|1|5|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008013,3|7|1|4|11|8|5|2|6|10|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010001,,,,,0.0,0.0,0.0
A6800010041,2|5|8|4|7|3|11|6|1|10|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008055,4|7|11|3|6|2|10|5|9|1|8|12,-99|114627|109408|-99|85657|-99|112919|-99|123356|-99|116780|124401,-99|25525139|26529997|-99|22301497|-99|26757599|-99|31637868|-99|25950223|31459582,-99|7|9|-99|6|-99|9|-99|9|-99|8|10,112449.71428571429,27165986.42857143,8.285714285714286
A6800011009,1|4|8|3|7|11|2|6|10|9|5|12,152678|161862|169574|160867|178520|160396|139139|165274|163686|166007|172670|157908,50295551|48344344|51129812|49879730|57901229|47715415|50250935|51505595|49629269|53032429|51002191|48820420,11|11|11|11|11|12|11|11|12|11|11|12,162381.75,50792243.333333336,11.25
A6800011006,8|7|11|1|3|6|10|5|4|2|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010035,4|7|6|3|11|2|10|1|9|5|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010036,6|1|7|11|2|10|4|5|9|3|8|12,108319|97053|118382|101053|83506|105628|101135|115350|108190|100434|112011|104189,27132374|26936922|29353190|26495071|26981163|27457494|24773528|27824731|27225204|25568706|28889462|29982143,11|10|11|11|11|11|11|11|11|11|11|11,104604.16666666667,27384999.0,10.916666666666666
A6800010046,8|3|7|11|2|6|1|5|10|4|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008056,1|8|4|7|6|11|2|10|5|3|9|12,65395|91386|85924|98487|105171|96507|61015|95122|115282|81443|88606|92728,7407823|11895871|9559741|12355861|12996680|12964687|8299054|11279384|13653593|8867011|10935911|12721307,6|8|8|8|9|10|7|9|8|8|8|10,89755.5,11078076.916666666,8.25
A6800010032,4|7|3|9|11|1|5|2|6|10|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010044,,,,,0.0,0.0,0.0
A6800010041,8|7|2|6|3|11|10|5|9|1|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010045,8|2|5|11|1|6|10|3|9|4|7|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010047,8|4|7|11|3|6|1|10|5|9|2|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008018,4|7|6|2|10|5|3|11|9|1|8|12,90501|106199|95910|79072|91274|99400|90169|85930|94817|89087|101069|87771,24221028|28097624|23194492|24781163|22789442|25572233|23141372|23486119|24565872|26652383|27166944|23103644,11|11|10|11|9|10|10|12|9|11|12|12,92599.91666666667,24731026.333333332,10.666666666666666
A6800008050,8|3|7|6|11|5|2|10|9|1|4|12,120343|99802|127654|120159|117044|122891|82570|111592|116673|92328|99813|116335,16945142|14758653|16320834|15528299|16875370|15525225|13521899|15808540|16320959|14766025|13826418|16338114,12|9|11|11|14|11|9|13|13|9|9|13,110600.33333333333,15544623.166666666,11.166666666666666
A6800010054,11|1|10|4|6|8|7|9|3|12|2|5,364980|377397|367050|358059|388046|427508|417257|401669|356228|400904|393388|389730,209548956|258201030|203981407|208891651|225788981|297300794|245790932|234569774|193115226|244470791|315691412|227325174,13|11|10|11|11|11|11|10|11|14|11|11,386851.3333333333,238723010.66666666,11.25
A6800010002,8|6|3|7|11|2|10|5|1|9|4|12,101210|111097|102388|107685|99769|73122|103208|115064|90956|103787|100364|97099,13473019|20489256|11703122|12168468|14239929|13366802|22055602|15523417|12467721|10712857|19217042|26119454,7|7|7|7|7|7|7|7|7|7|7|7,100479.08333333333,15961390.75,7.0
A6800008016,8|7|6|2|11|3|10|5|9|1|4|12,181121|198771|170597|140956|137105|118962|146272|132776|157637|134937|130553|180808,109117031|96740030|91175689|108537825|72134607|67166725|75389908|78687331|85149947|89553064|76015414|91642001,10|11|11|9|13|10|11|11|11|9|10|13,152541.25,86775797.66666667,10.75
A6800008037,4|7|3|11|2|6|10|5|9|1|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010005,1|9|3|7|11|6|5|2|10|4|8|12,86046|95479|92984|101842|89363|99273|111172|77208|93505|92748|98410|88676,15634384|16208753|15184422|16983663|14810143|16067195|16877181|15885606|15624150|15168323|16478382|15218026,6|6|6|6|6|6|6|6|6|6|6|6,93892.16666666667,15845019.0,6.0
A6800008035,1|8|7|3|11|2|6|10|5|4|9|12,351891|425866|414996|325900|342287|368804|389550|354355|382852|351688|397802|373156,206746526|245843496|195198777|151615230|160041595|255885954|180721686|161412374|178700605|163139188|185673850|187371154,18|22|22|19|26|18|22|24|21|20|24|27,373262.25,189362536.25,21.916666666666668
A6800010051,8|4|3|7|11|2|6|10|1|9|5|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010059,8|3|7|5|11|2|6|10|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008017,5|8|7|1|4|11|2|6|10|3|9|12,104373|101993|105847|75529|91142|96889|74946|101421|96739|91118|98974|98730,18443983|21673451|21033786|14480660|17435365|20497755|18300320|19495406|19105786|17152249|19835698|22332157,7|7|7|7|7|8|7|7|7|7|7|10,94808.41666666667,19148884.666666668,7.333333333333333
A6800011018,,,,,0.0,0.0,0.0
A6800008039,4|8|3|7|11|6|1|5|2|10|9|12,378149|389507|337576|411785|476949|448014|537996|471723|401657|423526|329641|636449,369602901|310942074|329446443|353267117|606788751|410804823|637664904|461266128|436217688|509587163|289003633|877546192,7|7|7|7|7|7|8|7|8|7|7|6,436914.3333333333,466011484.75,7.083333333333333
A6800008049,8|3|7|11|2|6|10|9|1|5|4|12,44767|-99|47745|42716|-99|45992|43559|44089|-99|-99|-99|42220,339249493|-99|386147550|514627302|-99|427113923|445250648|396649086|-99|-99|-99|534553116,5|-99|5|5|-99|5|5|5|-99|-99|-99|5,44441.142857142855,434798731.14285713,5.0
A6800010070,,,,,0.0,0.0,0.0
A6800010007,5|8|3|7|11|6|1|9|2|10|4|12,141356|69627|141513|86792|128959|105709|109853|119023|59486|131075|124249|123407,13485673|9743986|14197026|11502916|12846643|11353050|11588292|12193451|9564673|12748381|11928022|12511534,7|7|7|7|7|7|7|7|7|7|7|7,111754.08333333333,11971970.583333334,7.0
A6800010006,,,,,0.0,0.0,0.0
A6800008051,7|11|4|2|6|10|1|5|9|3|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008026,1|4|3|7|11|6|5|2|10|9|8|12,120065|125481|126911|134973|124825|128496|132582|111048|127896|129059|132144|126713,57346316|56328766|56050833|62169286|57780870|60152836|61328041|52620509|62109089|61970176|62195874|56482505,8|8|8|8|8|8|8|8|8|8|8|8,126682.75,58877925.083333336,8.0
A6800008041,5|8|3|7|11|2|6|10|1|9|4|12,39023|39620|35278|40454|51299|31571|37598|50610|33867|36849|35897|50643,12343440|14296737|21848620|12421488|22657481|14759919|13415929|18621236|23697082|13569157|20237256|20786095,5|5|5|5|6|5|6|6|5|5|5|6,40225.75,17387870.0,5.333333333333333
A6800008045,8|7|11|10|9|12,-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800011016,4|7|6|3|11|2|10|1|5|9|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008024,1|8|3|4|7|11|10|5|2|6|9|12,-99|-99|-99|-99|-99|67689|68188|-99|-99|-99|-99|68419,-99|-99|-99|-99|-99|25841739|26935233|-99|-99|-99|-99|25344088,-99|-99|-99|-99|-99|5|5|-99|-99|-99|-99|5,68098.66666666667,26040353.333333332,5.0
A6800010018,3|7|10|11|2|6|1|5|8|9|4|12,130408|129736|121266|130040|113232|116749|127947|130389|119577|126959|115468|119990,81836672|83528822|87898198|86317460|73745369|81757969|81620879|85482037|88614266|83614811|76885380|89572243,5|6|7|7|5|6|5|6|6|7|5|7,123480.08333333333,83406175.5,6.0
A6800008042,8|6|3|11|2|1|7|10|5|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008019,1|4|7|6|3|11|2|10|5|9|8|12,103662|98816|103530|99547|89605|78021|99086|83931|93810|85369|96467|96636,33586374|31782660|36518083|32707824|27595095|23862049|39671484|26495488|30681498|30018914|35101252|31334434,9|9|9|9|9|9|9|9|9|9|9|9,94040.0,31612929.583333332,9.0
A6800008028,1|4|7|11|3|2|6|10|5|9|8|12,70527|76853|89730|74256|75519|66793|82439|75436|85013|80470|84444|70983,9107427|9290990|10612387|9016202|9386300|9805811|9260983|8935589|11860647|9876458|9950422|8674425,8|7|7|7|8|8|7|7|7|7|7|7,77705.25,9648136.75,7.25
A6800008032,5|8|4|7|2|6|3|11|10|1|9|12,44886|44396|40318|46580|36864|43355|41878|40371|42065|40387|43046|39636,14683806|14092546|12514093|14685346|10722838|13688660|13581859|16133278|14209237|12732917|14593550|15183413,5|5|5|5|5|5|5|5|5|5|5|5,41981.833333333336,13901795.25,5.0
A6800008029,5|9|1|4|7|11|2|6|10|3|8|12,111378|104156|91575|98039|113196|98579|78966|106801|98589|98699|106755|94944,10960314|10592485|9905909|10094933|11458280|9979650|9710550|10601929|9980440|10192656|10998801|10010580,7|7|7|7|7|7|7|7|7|7|7|7,100139.75,10373877.25,7.0
A6800009027,3|6|7|11|5|8|2|10|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009021,4|8|3|7|2|11|6|1|5|9|10|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009023,1|5|7|3|11|6|2|10|9|4|8|12,82338|96509|98581|87402|86060|92244|80610|89571|91618|88108|95168|91167,26282730|32197178|32871533|29072343|29839412|29670198|31071955|30847881|32660499|30214731|34330394|33938978,9|11|11|11|11|11|10|11|11|11|11|11,89948.0,31083152.666666668,10.75
A6800009026,8|7|3|11|1|6|5|2|10|4|9|12,218135|226961|209204|203773|202975|213491|223017|183816|211165|204910|214317|205458,92457127|93953128|83575982|86532586|88500516|88423224|89235975|87023971|89896092|83358412|91086119|85259264,17|17|16|17|16|17|17|16|17|16|17|17,209768.5,88275199.66666667,16.666666666666668
A6800009025,4|8|3|7|6|2|11|10|1|5|9|12,193543|203730|199284|215754|206384|164997|185855|194932|175882|218546|196758|183880,32617068|32728395|34525111|33098654|31375992|35185641|32757635|33522154|32589308|39064488|34892843|33590192,28|28|28|28|28|28|30|29|28|28|28|30,194962.08333333334,33828956.75,28.416666666666668
A6800009029,5|8|3|7|11|2|6|10|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009028,1|4|6|3|7|11|2|10|9|5|8|12,84105|87632|91437|90656|98153|86586|82608|91963|90514|98850|96832|92210,37316442|37899597|37173167|38397301|41322489|36855302|40218606|38777482|39591996|46270948|40334827|40806132,13|12|12|13|13|14|13|13|14|12|13|13,90962.16666666667,39580357.416666664,12.916666666666666
A6800009030,8|3|2|7|11|6|10|1|4|5|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009033,1|5|8|7|3|11|2|6|10|4|12|9,158662|199920|203905|203741|186261|179231|134778|190902|182833|179171|175523|184827,16257671|23753476|21851720|27181215|16938990|19961639|16417869|19033204|18624847|18440325|24195154|18968196,9|11|10|10|9|11|9|10|11|11|11|11,181646.16666666666,20135358.833333332,10.25
A6800009031,8|7|6|3|11|1|10|2|5|9|4|12,78295|83126|79773|76616|73407|72827|75671|61834|84110|77150|73921|73546,38686965|39761072|37522373|37399755|35306769|39092587|35726774|36099082|37593211|35158605|34798467|36666074,10|10|10|10|9|10|9|10|10|10|10|9,75856.33333333333,36984311.166666664,9.75
A6800009034,4|7|8|3|11|2|10|1|5|6|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009036,8|3|7|1|11|6|10|2|9|5|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009034,1|5|8|7|3|11|2|6|10|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009043,8|7|11|2|10|3|6|9|1|5|4|12,70932|72573|43652|47862|57424|56378|60754|60447|50141|62010|57155|53596,33796378|34061954|26580642|24062749|30692350|24557548|25653141|28716436|22918937|27091109|24407606|26883995,8|7|8|7|8|7|7|7|7|7|7|8,57743.666666666664,27451903.75,7.333333333333333
A6800009039,9|2|6|11|4|5|1|10|3|8|7|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009035,6|4|7|11|8|2|10|3|5|1|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009042,8|4|7|6|11|1|10|2|9|5|3|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009038,1|5|8|7|3|11|2|6|10|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009037,4|3|7|11|2|6|10|9|1|5|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009005,,,,,0.0,0.0,0.0
A6800009022,4|7|3|11|6|1|5|2|10|9|8|12,-99|-99|-99|116992|-99|-99|-99|-99|121638|-99|-99|113920,-99|-99|-99|21461622|-99|-99|-99|-99|21089428|-99|-99|20860013,-99|-99|-99|5|-99|-99|-99|-99|5|-99|-99|5,117516.66666666667,21137021.0,5.0
A6800009004,3|2|6|5|10|1|4|7|11|9|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009001,8|7|3|11|6|2|5|10|9|1|4|12,50051|52846|47092|45512|48064|38074|46833|45522|47077|43787|34887|44895,7837812|7601616|7706350|9655138|7594002|6073268|7306014|9478596|10351849|8471000|5883972|10065700,5|5|5|6|5|5|5|6|6|6|5|6,45386.666666666664,8168776.416666667,5.416666666666667
A6800009024,5|8|4|7|3|11|2|6|10|9|1|12,50555|47839|40869|48534|47797|47205|30426|45796|45327|40237|43373|46101,20113788|21030204|17618794|19475829|17653695|19941050|13988612|18701852|21524607|16634434|18589481|22202707,5|5|5|5|5|5|5|5|5|5|5|5,44504.916666666664,18956254.416666668,5.0
A6800010075,3|7|2|4|11|6|10|1|8|5|9|12,69194|78221|60162|69934|66840|71787|70857|66274|76544|77243|72828|67456,13377062|14341199|14401811|13251037|13434693|12909045|14666617|13478604|15266676|16727284|14758628|13588532,6|6|6|6|6|6|6|6|6|6|6|6,70611.66666666667,14183432.333333334,6.0
A6800010061,7|3|11|9|6|2|10|1|5|4|8|12,42299|39020|36369|38492|41639|30907|36435|36098|43902|36598|40452|34556,5110219|6710435|4587637|5099931|6789940|4979111|3913610|6480774|5675573|4850487|5207040|9444313,5|5|5|5|5|5|5|5|5|5|5|6,38063.916666666664,5737422.5,5.083333333333333
A6800010071,3|1|4|7|11|6|2|10|9|5|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010057,4|7|3|11|2|6|10|1|5|9|12|8,29712|33801|28906|29931|25593|31562|30800|28442|32642|30966|30332|33293,34903473|42142570|35504597|39344092|28627806|36220459|36293104|39043081|40671046|29027787|44226562|37130352,7|7|7|7|7|7|7|7|7|7|7|7,30498.333333333332,36927910.75,7.0
A6800009007,1|4|3|6|7|11|5|2|10|9|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010060,8|3|6|7|11|2|10|5|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010066,4|7|6|3|11|2|10|1|5|9|8|12,-99|-99|-99|-99|70806|-99|-99|-99|-99|-99|-99|68047,-99|-99|-99|-99|11381391|-99|-99|-99|-99|-99|-99|11079345,-99|-99|-99|-99|5|-99|-99|-99|-99|-99|-99|5,69426.5,11230368.0,5.0
A6800009010,8|7|4|11|2|6|10|5|1|9|3|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009008,1|4|7|6|2|11|10|8|5|3|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010062,4|7|3|6|11|2|10|1|5|9|8|12,129573|151939|126709|141176|132965|108267|135459|121276|145561|138453|144819|133041,19047862|22024205|18556751|19952748|20509603|18991124|20796017|18743801|20662881|20560622|21797809|21939553,7|7|7|7|8|7|8|7|7|8|7|8,134103.16666666666,20298581.333333332,7.333333333333333
A6800010065,1|4|3|7|11|2|6|10|9|5|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010063,1|8|4|7|2|6|3|11|10|9|5|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800008058,,,,,0.0,0.0,0.0
A6800010067,7|11|6|10|8|9|12,-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010069,4|7|3|11|1|2|6|10|9|5|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800010064,8|1|4|11|7|3|6|2|10|5|9|12,106219|88960|96664|98496|109206|95465|104371|80039|100983|109140|103028|98632,20971868|17080008|17317982|18034158|19427719|16463485|17403714|19202444|18608678|18483087|18868238|19386711,5|5|5|5|5|5|5|5|5|5|5|5,99266.91666666667,18437341.0,5.0
A6800009016,5|8|2|3|7|11|1|6|10|9|4|12,180113|185926|161526|174024|187173|172536|166329|177284|177805|178196|169907|177377,72075471|69848903|68573730|77499789|71173150|70748507|69901625|73511607|74401464|88675722|64313342|76668322,21|22|21|22|22|24|21|21|23|22|22|24,175683.0,73115969.33333333,22.083333333333332
A6800009011,3|1|4|7|11|6|2|10|5|8|9|12,66640|63151|65950|75998|67918|70712|57166|70536|75105|72608|70891|65902,14179037|14256140|13776151|14965856|14227678|13856592|13889069|15580682|17505222|14884431|15905531|14324039,5|5|5|6|6|6|5|6|6|6|6|6,68548.08333333333,14779202.333333334,5.666666666666667
A6800009013,8|7|3|11|6|2|10|5|9|1|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009012,8|7|3|11|6|5|2|10|1|9|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009041,3|4|7|11|2|6|10|1|5|9|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009040,7|4|8|11|1|6|3|10|2|5|9|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6800009015,,,,,0.0,0.0,0.0
