縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數
臺南市,歸仁區,許厝里,999,762628,763
臺南市,歸仁區,看西里,667,526030,789
臺南市,歸仁區,看東里,572,420998,736
臺南市,歸仁區,崙頂里,912,904360,992
臺南市,歸仁區,沙崙里,168,127118,757
臺南市,歸仁區,大潭里,476,402543,846
臺南市,歸仁區,武東里,434,411536,948
臺南市,歸仁區,八甲里,696,558329,802
臺南市,歸仁區,七甲里,949,737710,777
臺南市,歸仁區,媽廟里,547,423305,774
臺南市,歸仁區,西埔里,515,376386,731
臺南市,歸仁區,大廟里,842,617188,733
臺南市,歸仁區,南興里,1290,1028895,798
臺南市,歸仁區,新厝里,730,557757,764
臺南市,歸仁區,歸南里,672,475157,707
臺南市,歸仁區,文化里,974,722379,742
臺南市,歸仁區,其他,1,241,241
臺南市,歸仁區,合計,17220,13670864,794
臺南市,關廟區,關廟里,619,460125,743
臺南市,關廟區,山西里,553,412924,747
臺南市,關廟區,香洋里,932,701377,753
臺南市,關廟區,北勢里,625,426264,682
臺南市,關廟區,新埔里,236,159192,675
臺南市,關廟區,五甲里,868,584272,673
臺南市,關廟區,東勢里,819,539993,659
臺南市,關廟區,松腳里,489,527400,1079
臺南市,關廟區,南花里,412,301065,731
臺南市,關廟區,北花里,553,365564,661
臺南市,關廟區,深坑里,395,272066,689
臺南市,關廟區,布袋里,291,178077,612
臺南市,關廟區,田中里,154,93069,604
臺南市,關廟區,龜洞里,175,111189,635
臺南市,關廟區,埤頭里,441,300386,681
臺南市,關廟區,下湖里,100,59455,595
臺南市,關廟區,新光里,127,71485,563
臺南市,關廟區,其他,1,99,99
臺南市,關廟區,合計,7790,5563999,714
臺南市,龍崎區,崎頂里,221,143609,650
臺南市,龍崎區,土崎里,117,71406,610
臺南市,龍崎區,中坑里,19,15144,797
臺南市,龍崎區,楠坑里,58,43335,747
臺南市,龍崎區,牛埔里,82,58082,708
臺南市,龍崎區,大坪里,62,35819,578
臺南市,龍崎區,龍船里,71,50170,707
臺南市,龍崎區,石𥕢里,60,39253,654
臺南市,龍崎區,其他,0,0,0
臺南市,龍崎區,合計,690,456818,662
臺南市,永康區,永康里,2455,2123834,865
臺南市,永康區,埔園里,3565,3451346,968
臺南市,永康區,網寮里,2100,1993619,949
臺南市,永康區,王行里,764,645853,845
臺南市,永康區,龍潭里,3363,2956549,879
臺南市,永康區,大灣里,996,778862,782
臺南市,永康區,東灣里,997,732053,734
臺南市,永康區,西灣里,2265,1936317,855
臺南市,永康區,南灣里,1074,733792,683
臺南市,永康區,北灣里,2670,2277063,853
臺南市,永康區,西勢里,2079,1711441,823
臺南市,永康區,新樹里,410,291717,712
臺南市,永康區,三民里,395,379909,962
臺南市,永康區,塩行里,3015,2610983,866
臺南市,永康區,蔦松里,514,381629,742
臺南市,永康區,烏竹里,854,701578,822
臺南市,永康區,建國里,491,348017,709
臺南市,永康區,復興里,379,293581,775
臺南市,永康區,成功里,505,377898,748
臺南市,永康區,光復里,113,75979,672
臺南市,永康區,神洲里,263,151013,574
臺南市,永康區,勝利里,2195,1874873,854
臺南市,永康區,大橋里,1906,2540535,1333
臺南市,永康區,五王里,1667,1249664,750
臺南市,永康區,崑山里,1857,1479764,797
臺南市,永康區,塩洲里,1968,1650268,839
臺南市,永康區,甲頂里,702,534794,762
臺南市,永康區,復國里,2376,1819346,766
臺南市,永康區,中興里,984,752607,765
臺南市,永康區,正強里,2500,2071796,829
臺南市,永康區,二王里,2396,2060466,860
臺南市,永康區,中華里,949,942510,993
臺南市,永康區,東橋里,1864,2228908,1196
臺南市,永康區,安康里,1585,1327165,837
臺南市,永康區,西橋里,1016,801752,789
臺南市,永康區,六合里,1797,1554756,865
臺南市,永康區,三合里,924,661900,716
臺南市,永康區,尚頂里,1471,1292968,879
臺南市,永康區,復華里,2786,2290479,822
臺南市,永康區,其他,13,8129,625
臺南市,永康區,合計,60223,52095714,865
臺南市,其他,其他,23,26930,1171
臺南市,其他,合計,23,26930,1171
嘉義市,東區,中庄里,984,894894,909
嘉義市,東區,頂庄里,737,652372,885
嘉義市,東區,王田里,834,824377,988
嘉義市,東區,圳頭里,1247,1136686,912
嘉義市,東區,鹿寮里,234,205250,877
嘉義市,東區,盧厝里,517,587258,1136
嘉義市,東區,短竹里,717,705022,983
嘉義市,東區,長竹里,989,1176408,1189
嘉義市,東區,後庄里,1207,992095,822
嘉義市,東區,東川里,625,649381,1039
嘉義市,東區,太平里,1452,1510491,1040
嘉義市,東區,興南里,420,340944,812
嘉義市,東區,豐年里,407,412578,1014
嘉義市,東區,新開里,653,550103,842
嘉義市,東區,宣信里,376,281950,750
嘉義市,東區,芳草里,970,805815,831
嘉義市,東區,安寮里,837,721993,863
嘉義市,東區,興村里,1205,983812,816
嘉義市,東區,頂寮里,759,597603,787
嘉義市,東區,荖藤里,1304,1168086,896
嘉義市,東區,後湖里,1106,876972,793
嘉義市,東區,過溝里,718,617265,860
嘉義市,東區,民族里,403,313710,778
嘉義市,東區,朝陽里,555,416001,750
嘉義市,東區,華南里,588,446207,759
嘉義市,東區,東興里,625,606641,971
嘉義市,東區,中山里,677,695494,1027
嘉義市,東區,中央里,729,655624,899
嘉義市,東區,林森里,809,860173,1063
嘉義市,東區,北門里,655,597152,912
嘉義市,東區,蘭潭里,678,597144,881
嘉義市,東區,文雅里,1250,1642374,1314
嘉義市,東區,安業里,541,449532,831
嘉義市,東區,義教里,856,716708,837
嘉義市,東區,興安里,628,495965,790
嘉義市,東區,興仁里,1037,804261,776
嘉義市,東區,新店里,1434,1427587,996
嘉義市,東區,仁義里,879,791026,900
嘉義市,東區,芳安里,634,573422,904
嘉義市,東區,其他,1,407,407
嘉義市,東區,合計,31277,28780786,920
嘉義市,西區,永和里,446,337911,758
嘉義市,西區,新富里,468,369563,790
嘉義市,西區,文化里,750,692937,924
嘉義市,西區,西榮里,688,546881,795
嘉義市,西區,國華里,477,432753,907
嘉義市,西區,番社里,452,409028,905
嘉義市,西區,導明里,440,354929,807
嘉義市,西區,慶安里,365,256181,702
嘉義市,西區,後驛里,502,374553,746
嘉義市,西區,福安里,1269,1131355,892
嘉義市,西區,獅子里,779,617636,793
嘉義市,西區,紅瓦里,420,327511,780
嘉義市,西區,保福里,1051,916631,872
嘉義市,西區,保生里,1224,988676,808
嘉義市,西區,北新里,288,210963,733
嘉義市,西區,育英里,555,505415,911
嘉義市,西區,湖內里,1143,898446,786
嘉義市,西區,美源里,1099,971494,884
嘉義市,西區,致遠里,507,399747,788
嘉義市,西區,翠岱里,374,303515,812
嘉義市,西區,自強里,448,416147,929
嘉義市,西區,培元里,441,351546,797
嘉義市,西區,車店里,1699,1424817,839
嘉義市,西區,光路里,1474,1282711,870
嘉義市,西區,香湖里,193,146769,760
嘉義市,西區,湖邊里,585,454575,777
嘉義市,西區,重興里,496,361940,730
嘉義市,西區,北榮里,650,529283,814
嘉義市,西區,新厝里,1111,932392,839
嘉義市,西區,竹圍里,1102,870750,790
嘉義市,西區,保安里,968,765761,791
嘉義市,西區,北湖里,736,598604,813
嘉義市,西區,下埤里,421,292359,694
嘉義市,西區,竹村里,273,220441,807
嘉義市,西區,書院里,631,504307,799
嘉義市,西區,福全里,1211,936115,773
嘉義市,西區,西平里,945,799550,846
嘉義市,西區,磚󼍕里,1023,846169,827
嘉義市,西區,劉厝里,1966,1860546,946
嘉義市,西區,港坪里,1013,912175,900
嘉義市,西區,頭港里,487,377175,774
嘉義市,西區,大溪里,497,357322,719
嘉義市,西區,垂楊里,489,406623,832
嘉義市,西區,新西里,492,366458,745
嘉義市,西區,福民里,1666,1462843,878
嘉義市,西區,其他,1,392,392
嘉義市,西區,合計,34315,28523894,831
嘉義市,其他,其他,12,13730,1144
嘉義市,其他,合計,12,13730,1144
新竹市,東區,榮光里,142,181667,1279
新竹市,東區,成功里,252,221226,878
新竹市,東區,育賢里,355,525814,1481
新竹市,東區,親仁里,646,1221366,1891
新竹市,東區,中正里,209,238983,1143
新竹市,東區,東門里,231,235811,1021
新竹市,東區,三民里,1845,2216910,1202
新竹市,東區,文華里,1730,2015173,1165
新竹市,東區,公園里,1110,1780798,1604
新竹市,東區,東園里,2237,3549222,1587
新竹市,東區,復中里,1632,2382047,1460
新竹市,東區,東勢里,897,1826454,2036
新竹市,東區,綠水里,2379,4278042,1798
新竹市,東區,東山里,1205,1662320,1380
新竹市,東區,水源里,1109,958534,864
新竹市,東區,前溪里,986,852241,864
新竹市,東區,光復里,925,1193364,1290
新竹市,東區,千甲里,672,566019,842
新竹市,東區,仙宮里,473,745212,1576
新竹市,東區,光明里,1252,2980724,2381
新竹市,東區,建功里,1134,1263924,1115
新竹市,東區,金山里,1914,3018998,1577
新竹市,東區,埔頂里,1753,2862496,1633
新竹市,東區,仙水里,1721,2753728,1600
新竹市,東區,龍山里,3037,6276288,2067
新竹市,東區,新莊里,2167,3275759,1512
新竹市,東區,南門里,260,224930,865
新竹市,東區,關帝里,168,142844,850
新竹市,東區,寺前里,215,157731,734
新竹市,東區,福德里,498,501339,1007
新竹市,東區,新興里,1069,941486,881
新竹市,東區,南市里,288,224062,778
新竹市,東區,振興里,2000,1984235,992
新竹市,東區,竹蓮里,275,234137,851
新竹市,東區,南大里,461,401493,871
新竹市,東區,頂竹里,1054,1135456,1077
新竹市,東區,下竹里,184,164461,894
新竹市,東區,高峰里,2103,3515394,1672
新竹市,東區,柴橋里,2022,3823527,1891
新竹市,東區,光鎮里,1207,1156981,959
新竹市,東區,豐功里,1738,3928090,2260
新竹市,東區,軍功里,1040,1340585,1289
新竹市,東區,武功里,1444,1956642,1355
新竹市,東區,立功里,264,208973,792
新竹市,東區,關東里,1730,2690586,1555
新竹市,東區,科園里,2618,7140994,2728
新竹市,東區,錦華里,669,1068128,1597
新竹市,東區,建華里,849,999726,1178
新竹市,東區,復興里,1799,2362217,1313
新竹市,東區,新光里,1247,1171287,939
新竹市,東區,湖濱里,1328,2681733,2019
新竹市,東區,明湖里,1853,2160399,1166
新竹市,東區,關新里,1722,5041000,2927
新竹市,東區,其他,2,1128,564
新竹市,東區,合計,62120,96442682,1553
新竹市,北區,光田里,769,709102,922
新竹市,北區,仁德里,260,207627,799
新竹市,北區,中央里,135,114765,850
新竹市,北區,西門里,201,201006,1000
新竹市,北區,興南里,552,654348,1185
新竹市,北區,潛園里,266,221881,834
新竹市,北區,南勢里,1389,1201746,865
新竹市,北區,崇禮里,373,328808,882
新竹市,北區,石坊里,194,169082,872
新竹市,北區,西雅里,980,841855,859
新竹市,北區,曲溪里,1622,1339498,826
新竹市,北區,客雅里,626,565912,904
新竹市,北區,中興里,192,174145,907
新竹市,北區,大同里,330,685360,2077
新竹市,北區,中山里,282,351439,1246
新竹市,北區,北門里,323,339252,1050
新竹市,北區,民富里,1618,1528017,944
新竹市,北區,新民里,573,567253,990
新竹市,北區,長和里,471,447474,950
新竹市,北區,文雅里,1413,1423307,1007
新竹市,北區,舊社里,2119,2357244,1112
新竹市,北區,湳雅里,1046,1336889,1278
新竹市,北區,武陵里,1611,1673032,1039
新竹市,北區,士林里,549,489792,892
新竹市,北區,福林里,1348,1608320,1193
新竹市,北區,古賢里,264,210169,796
新竹市,北區,康樂里,972,803469,827
新竹市,北區,南寮里,1764,1420625,805
新竹市,北區,中寮里,1221,1109562,909
新竹市,北區,海濱里,1177,951341,808
新竹市,北區,港北里,463,383439,828
新竹市,北區,舊港里,143,101845,712
新竹市,北區,育英里,1350,1451648,1075
新竹市,北區,水田里,1132,1357038,1199
新竹市,北區,大鵬里,105,118065,1124
新竹市,北區,境福里,1708,1679013,983
新竹市,北區,磐石里,1903,2000535,1051
新竹市,北區,新雅里,1458,1269011,870
新竹市,北區,光華里,1301,1373350,1056
新竹市,北區,金華里,1890,2150929,1138
新竹市,北區,金竹里,2155,2357130,1094
新竹市,北區,湳中里,2600,3738947,1438
新竹市,北區,金雅里,785,753128,959
新竹市,北區,臺溪里,596,503970,846
新竹市,北區,中雅里,1180,1280778,1085
新竹市,北區,其他,2,880,440
新竹市,北區,合計,43411,44552027,1026
新竹市,香山區,頂埔里,2116,2384620,1127
新竹市,香山區,中埔里,1094,947303,866
新竹市,香山區,埔前里,1233,1110672,901
新竹市,香山區,牛埔里,1624,1788664,1101
新竹市,香山區,樹下里,764,539019,706
新竹市,香山區,浸水里,791,649510,821
新竹市,香山區,虎林里,791,694687,878
新竹市,香山區,虎山里,1738,1197681,689
新竹市,香山區,港南里,780,552832,709
新竹市,香山區,香村里,1128,1317662,1168
新竹市,香山區,東香里,1516,2492459,1644
新竹市,香山區,香山里,1499,1328973,887
新竹市,香山區,大庄里,921,765844,832
新竹市,香山區,美山里,354,266187,752
新竹市,香山區,朝山里,631,497377,788
新竹市,香山區,海山里,733,580218,792
新竹市,香山區,鹽水里,445,356281,801
新竹市,香山區,南港里,256,183616,717
新竹市,香山區,內湖里,1448,1292277,892
新竹市,香山區,中隘里,562,508752,905
新竹市,香山區,南隘里,270,260394,964
新竹市,香山區,大湖里,288,217279,754
新竹市,香山區,茄苳里,266,212936,801
新竹市,香山區,頂福里,1459,1604824,1100
新竹市,香山區,其他,0,0,0
新竹市,香山區,合計,22707,21750066,958
新竹市,其他,其他,18,39707,2206
新竹市,其他,合計,18,39707,2206
新北市,新莊區,海山里,1655,1350420,816
新北市,新莊區,全安里,1394,1233534,885
新北市,新莊區,文衡里,671,633163,944
新北市,新莊區,興漢里,1102,998095,906
新北市,新莊區,榮和里,897,741340,826
新北市,新莊區,文德里,537,483013,899
新北市,新莊區,文明里,584,534018,914
新北市,新莊區,中港里,2054,1692976,824
新北市,新莊區,頭前里,2718,3103981,1142
新北市,新莊區,丹鳳里,2404,1843758,767
新北市,新莊區,西盛里,3422,2841162,830
新北市,新莊區,瓊林里,1639,1226479,748
新北市,新莊區,營盤里,794,595414,750
新北市,新莊區,後港里,2296,1718886,749
新北市,新莊區,國泰里,484,363014,750
新北市,新莊區,立人里,768,796292,1037
新北市,新莊區,恆安里,1356,1189357,877
新北市,新莊區,思源里,1691,1353831,801
新北市,新莊區,化成里,1215,1062632,875
新北市,新莊區,福基里,1532,1558818,1018
新北市,新莊區,思賢里,1312,1097500,837
新北市,新莊區,中美里,1687,1302832,772
新北市,新莊區,中和里,1409,1108619,787
新北市,新莊區,中泰里,1248,860265,689
新北市,新莊區,立言里,1702,1503304,883
新北市,新莊區,立功里,1016,707733,697
新北市,新莊區,立德里,840,786127,936
新北市,新莊區,豐年里,1114,798168,716
新北市,新莊區,忠孝里,1533,1250541,816
新北市,新莊區,立志里,1156,944024,817
新北市,新莊區,中誠里,659,848668,1288
新北市,新莊區,自立里,1497,1131047,756
新北市,新莊區,自強里,669,406925,608
新北市,新莊區,幸福里,1228,807468,658
新北市,新莊區,仁愛里,730,479558,657
新北市,新莊區,信義里,1617,1265768,783
新北市,新莊區,龍鳳里,2839,2703690,952
新北市,新莊區,民安里,1826,1440069,789
新北市,新莊區,光華里,2093,1611273,770
新北市,新莊區,富國里,729,459448,630
新北市,新莊區,裕民里,1938,1444573,745
新北市,新莊區,南港里,1675,1209007,722
新北市,新莊區,萬安里,1207,806359,668
新北市,新莊區,八德里,928,635394,685
新北市,新莊區,民本里,847,534814,631
新北市,新莊區,光榮里,1262,944743,749
新北市,新莊區,光明里,1368,983834,719
新北市,新莊區,合鳳里,1298,848467,654
新北市,新莊區,雙鳳里,3436,3244368,944
新北市,新莊區,和平里,1571,1147864,731
新北市,新莊區,自信里,748,632568,846
新北市,新莊區,全泰里,1750,1698380,971
新北市,新莊區,立泰里,1583,1280789,809
