code3	Month	PowerRate	PowerSum	PowerUser	PowerRate_AVG	PowerSum_AVG	PowerUser_AVG
A6500004037	1|2|3|4|5|6	1491534.33|1320119.4|1817547.89|1474334.88|2812595.51|3769236.31	649243|477078|665122|545264|889451|1088056	2989|1292|2983|1321|2956|1570	2114228.053	719035.6667	2185.166667
A6500004041	1|2|3|4|5|6	1863339.35|1568902.66|2225310.5|1850607.35|3336315.96|4479864.15	759896|545398|777779|650116|1026684|1248939	1513|1209|1506|1248|1502|1497	2554056.662	834802	1412.5
A6500004050	1|2|3|4|5|6	1185509.8|1008837.43|1404381.62|1113593.95|1986548.81|2767395.17	479436|345249|485292|393200|614860|766882	1109|1648|2062|937|2044|1087	1577711.13	514153.1667	1481.166667
A6500004053	1|2|3|4|5|6	1758681.72|1488459.46|2157528.07|1723524.17|3053517.2|4175976.98	710390|509788|733915|596805|941447|1153588	1462|2206|2765|1222|2746|1452	2392947.933	774322.1667	1975.5
A6500004058	1|2|3|4|5|6	1991027.07|1600578.35|2332716.51|1834387.19|3165260.42|4103565.55	759466|534002|782641|629896|984527|1157127	1574|1288|1590|1316|1571|1579	2504589.182	807943.1667	1486.333333
A6500004065	1|2|3|4|5|6	2666505.62|2126612.91|3076330.93|2488063.62|4076145.2|5251445.8	964738|684275|1004209|821358|1227935|1437689	1402|1110|1391|1152|1380|1371	3280850.68	1023367.333	1301
A65000030E6	1|2|3|4|5|6	2328978.76|2183492.64|2519868.07|2197725.77|3036701.3|2902758.51	771230|655092|764952|688186|864381|754955	1337|1265|1366|1311|2486|1037	2528254.175	749799.3333	1467
A65000030B5	1|2|3|4|5|6	2079060.5|2083748.77|2533212.16|2463109.72|3543715.03|3421583.27	808522|700010|849980|829550|1068315|939772	1461|1400|2763|1430|1465|1117	2687404.908	866024.8333	1606
A6500003070	1|2|3|4|5|6	1257389.35|1587846.13|2007040.39|1838849.18|2059740.18|2835327.25	647767|548185|669526|656349|720200|788780	1794|3299|3516|1760|3470|1380	1931032.08	671801.1667	2536.5
A6500003076	1|2|3|4|5|6	1321731.33|1429131.78|1863064.33|1795536.54|2080962.53|2993621.42	655575|514889|645404|653974|735647|795501	1720|1620|1733|1662|1715|2492	1914007.988	666831.6667	1823.666667
A6500003070	1|2|3|4|5|6	1257389.35|1587846.13|2007040.39|1838849.18|2059740.18|2835327.25	647767|548185|669526|656349|720200|788780	1794|3299|3516|1760|3470|1380	1931032.08	671801.1667	2536.5
A6500003077	1|2|3|4|5|6	1010832.82|1298264.36|1605655.37|1482881.97|1637618.46|2695804.88	543651|455479|550043|549026|588388|744395	2722|1360|2776|2663|2736|2215	1621842.977	571830.3333	2412
A6500003068	1|2|3|4|5|6	955652.89|1101376.71|1468927.32|1434968.1|1647563.97|1995094.98	520292|421750|515238|515408|586150|567752	2481|2362|2520|1256|2479|1918	1433930.662	521098.3333	2169.333333
A6500003092	1|2|3|4|5|6	1069047.98|1128025.92|1547820.82|1483489.63|1714222.92|2347308.86	565742|456406|559109|549431|632918|689161	1420|2583|1449|2649|1413|2286	1548319.355	575461.1667	1966.666667
A65000030A1	1|2|3|4|5|6	1491592.33|1543787.68|2078793.0|2064121.87|2394330.49|2851778.69	720004|587061|711443|718726|830810|804626	2982|2837|3024|1575|2978|1305	2070734.01	728778.3333	2450.166667
A65000030B8	1|2|3|4|5|6	920252.69|1042085.98|1446143.22|1553351.71|1866078.51|1889601.16	533370|448231|522968|551562|653051|578901	2977|1493|3026|1526|1575|2341	1452918.878	548013.8333	2156.333333
A65000030B4	1|2|3|4|5|6	1634196.81|1647170.86|2282323.68|2210486.2|2675433.57|2670250.57	766643|605500|756894|741393|870917|773187	3710|3536|1946|3622|1933|1412	2186643.615	752422.3333	2693.166667
A6500003078	1|2|3|4|5|6	1577168.08|1651132.64|2313885.62|2300012.92|2766559.28|3185496.57	808320|651812|819390|822987|977246|903155	1998|1901|2018|1943|1994|1509	2299042.518	830485	1893.833333
A6500003098	1|2|3|4|5|6	952705.35|1063070.45|1453234.64|1496089.82|1762541.31|2751100.65	558067|461284|550067|566001|658115|811298	2958|1468|1560|1516|2958|1495	1579790.37	600805.3333	1992.5
A6500003096	1|2|3|4|5|6	695775.6|754573.72|1070696.78|1093286.08|1301243.17|1467534.02	398962|326995|403487|412761|485489|439698	1975|1001|2007|1927|1975|1511	1063851.562	411232	1732.666667
A65000030A7	1|2|3|4|5|6	1400869.28|1634690.1|2219529.41|2193972.51|2518100.9|3545039.32	792100|669467|812199|819158|935332|1050210	2103|2001|2137|2052|2103|1882	2252033.587	846411	2046.333333
A6500003080	1|2|3|4|5|6	1401421.87|1523766.57|2133585.43|1969322.4|2358346.14|3203677.07	735651|573740|741425|712958|841666|924617	3949|3765|2072|1995|3959|1807	2098353.247	755009.5	2924.5
A6500003097	1|2|3|4|5|6	727556.73|1032959.97|1317969.82|1359903.92|1510984.75|2727978.63	533719|452683|539597|561009|623239|828160	1533|1448|3001|2881|2953|1447	1446225.637	589734.5	2210.5
A6500003093	1|2|3|4|5|6	1774759.22|1694777.87|2450046.63|2187241.82|2738539.31|3467585.15	866707|639582|861955|809229|985400|944757	1711|3061|1754|1670|1703|1274	2385491.667	851271.6667	1862.166667
A65000030A2	1|2|3|4|5|6	2366063.55|2585058.93|3437026.31|3114826.93|3598277.88|4644988.81	1184916|932853|1173017|1113371|1279305|1292944	3055|5626|6010|5770|5914|4786	3291040.402	1162734.333	5193.5
A6500003060	1|2|3|4|5|6	1986437.18|2038229.89|2314136.61|2191025.03|3642104.82|3521829.87	781688|689344|796596|756003|1087584|991970	3965|3776|2104|2021|2077|1609	2615627.233	850530.8333	2592
A6500003065	1|2|3|4|5|6	1196963.77|1394999.61|1794479.13|1724471.59|1998411.62|3247767.27	663358|550378|670627|672340|763187|943315	1450|2596|1469|2657|2732|1311	1892848.832	710534.1667	2035.833333
A6500003061	1|2|3|4|5|6	1486118.7|1464831.77|2148984.64|1820023.36|2226621.01|2647431.35	708683|538504|724896|659223|797469|754559	2720|2588|1467|1405|1433|2137	1965668.472	697222.3333	1958.333333
A6500003082	1|2|3|4|5|6	2489154.73|2496224.13|3360642.13|3139910.99|3710561.62|4456473.69	1023827|811619|1028383|998165|1169844|1167010	2106|2033|2140|2077|2105|1691	3275494.548	1033141.333	2025.333333
A6500003074	1|2|3|4|5|6	1568174.88|1651346.16|2237150.19|2144612.13|2503579.14|3188754.33	762783|608176|768962|757242|873225|874332	1731|1647|1759|1689|1731|1357	2215602.805	774120	1652.333333
A6500003091	1|2|3|4|5|6	1405745.49|1582785.44|2101307.75|2119705.8|2467585.19|3303105.17	732464|590882|732368|748999|863123|926269	1608|1530|1634|1569|1608|1347	2163372.473	765684.1667	1549.333333
A6500003094	1|2|3|4|5|6	1877088.49|1810035.74|2562702.29|2355813.45|2849068.02|3642652.13	815125|630125|824624|789574|937697|1007995	1747|1678|1782|1703|1749|1641	2516226.687	834190	1716.666667
A6500003089	1|2|3|4|5|6	1465891.48|1485322.11|1707691.61|1580501.79|2540548.43|2338561.42	612983|530925|623709|587565|814861|693622	1471|2589|2766|1425|1471|1082	1853086.14	643944.1667	1800.666667
A6500003072	1|2|3|4|5|6	2597698.38|2552916.35|3023334.81|2854436.09|4205501.54|4443690.98	927199|794452|957392|915572|1250443|1266882	4460|4252|2368|4366|2337|2123	3279596.358	1018656.667	3317.666667
A6500003085	1|2|3|4|5|6	1885718.16|1938325.96|2212701.56|2116034.32|3343117.45|3235694.71	740534|657614|763850|739055|1019988|921645	1579|1510|3017|1545|2969|2285	2455265.36	807114.3333	2150.833333
A6500003064	1|2|3|4|5|6	1623361.88|1733347.02|1893556.17|1846361.03|3144846.98|3557172.38	705521|635966|719421|700338|1007145|1064896	1870|1774|1907|1822|1869|1674	2299774.243	805547.8333	1819.333333
A6500003083	1|2|3|4|5|6	1687678.23|1772339.25|2001197.55|1906999.75|3050850.7|3337440.05	655774|581692|672764|646405|922907|960774	1575|1517|1600|1555|1588|2531	2292750.922	740052.6667	1727.666667
A6500003079	1|2|3|4|5|6	1710963.05|1723222.31|1973184.67|1907184.94|3022954.73|2961321.94	643367|569135|663909|641629|896896|830896	2987|1513|1598|1541|1581|1277	2216471.94	707638.6667	1749.5
A6500003084	1|2|3|4|5|6	1394689.56|1470334.88|1628096.83|1628883.21|2623376.3|2937728.22	571048|519258|589377|590042|811037|852129	1368|1302|1390|1335|1368|1217	1947184.833	655481.8333	1330
A6500003086	1|2|3|4|5|6	1536054.24|1542314.0|1816405.37|1727237.69|2802080.87|2987815.03	634923|545145|653110|627045|869872|853183	1483|1411|1507|1447|1483|1231	2068651.2	697213	1427
A6500003081	1|2|3|4|5|6	2021025.84|1949448.98|2342958.86|2239682.8|3663917.52|3849305.89	774121|670266|814368|783410|1108238|1097157	2719|1424|1525|2557|1474|2286	2677723.315	874593.3333	1997.5
A6500003062	1|2|3|4|5|6	2359538.69|2190635.91|2566157.74|2482187.2|4002895.09|3507604.81	770069|681924|808471|790214|1130829|973146	1621|1536|1647|1580|1625|1332	2851503.24	859108.8333	1556.833333
A6500003087	1|2|3|4|5|6	1389352.44|1457889.48|1719797.36|1612241.78|2559494.09|2735649.11	610707|529393|632738|603237|822141|784810	2714|1371|2758|2649|1438|2122	1912404.043	663837.6667	2175.333333
A6500003073	1|2|3|4|5|6	1998604.02|2041563.33|2180569.28|2308532.01|3546437.15|3063079.22	764259|709609|791558|822575|1105422|915942	1611|1534|1638|1573|1612|1137	2523130.835	851560.8333	1517.5
A6500003090	1|2|3|4|5|6	1234883.43|1289556.04|1529706.63|1452061.35|2220136.79|2531194.68	542130|472031|565441|541371|722925|751372	1320|1247|1337|1289|2469|1167	1709589.82	599211.6667	1471.5
A6500003075	1|2|3|4|5|6	2178442.14|2384908.21|3042584.38|2849308.05|3129293.16|4788512.59	859402|724917|889412|881139|983466|1256743	3002|1529|1636|1554|1593|2672	3062174.755	932513.1667	1997.666667
A6500003088	1|2|3|4|5|6	1386351.27|1389697.99|1853052.07|1684298.16|1947021.49|2731964.92	533955|410627|531881|504809|590801|667033	2219|1123|1197|2165|1166|1841	1832064.317	539851	1618.5
A6500003063	1|2|3|4|5|6	850602.03|1047589.99|1399855.18|1318520.62|1532029.34|2250847.01	514324|421389|525518|525263|604324|653244	2466|1280|1343|1304|2466|1027	1399907.362	540677	1647.666667
A6500003069	1|2|3|4|5|6	1357864.88|1532490.86|2090189.82|2098906.54|2440828.21|2870053.81	676846|571169|701280|714886|828273|793852	1596|1518|1621|2892|2964|1217	2065055.687	714384.3333	1968
A6500003066	1|2|3|4|5|6	1359261.27|1398051.31|1911808.63|1986150.71|2463833.65|2976990.14	647738|544200|669136|689511|834188|835393	1487|1415|1511|1451|1487|1273	2016015.952	703361	1437.333333
A6500003095	1|2|3|4|5|6	1789768.33|1859152.06|2264201.65|2247615.49|3140638.18|4183832.13	753954|651239|766319|765319|989662|1158475	1628|1549|1655|1583|1622|1539	2580867.973	847494.6667	1596
A6500003071	1|2|3|4|5|6	1462644.35|1546357.9|2097966.71|2132906.69|2487594.25|2947218.94	749970|623307|749621|762966|884874|847780	1673|1600|3255|1645|3203|1329	2112448.14	769753	2117.5
A65000030C1	1|2|3|4|5|6	1657233.58|1828574.68|2512506.17|2644217.95|3188328.99|3351016.19	918635|782856|926105|957584|1133946|1048994	2236|2136|2272|2182|2249|1821	2530312.927	961353.3333	2149.333333
A65000030A5	1|2|3|4|5|6	2791503.73|2967151.02|3850971.06|3883114.91|4545681.33|4525033.67	1197411|1008543|1208104|1227963|1426724|1239111	2403|2269|2409|2337|2378|1674	3760575.953	1217976	2245
A65000030B3	1|2|3|4|5|6	1197615.37|1275057.45|1720931.47|1850230.57|2239989.91|2373029.78	676716|562603|649551|681326|810589|740105	1585|1525|1619|1546|2978|2389	1776142.425	686815	1940.333333
A65000030C8	1|2|3|4|5|6	1033551.22|1153742.09|1597747.58|1688217.48|2018679.45|2151339.1	606624|503641|587691|609836|719481|665947	3204|1602|3256|3126|1664|1360	1607212.82	615536.6667	2368.666667
A65000030B7	1|2|3|4|5|6	2506719.46|2399750.78|3165712.72|3445242.13|4289476.09|4314194.41	906986|772008|950821|1016487|1237033|1104364	1395|1341|1424|1370|1393|1065	3353515.932	997949.8333	1331.333333
A65000030C7	1|2|3|4|5|6	2501457.15|2390541.61|3274573.92|3498487.65|4265348.66|4408630.09	1053880|877242|1098777|1148605|1373188|1208880	2170|2067|2174|2114|2149|1600	3389839.847	1126762	2045.666667
A65000030C9	1|2|3|4|5|6	2233890.23|2210954.7|3018257.17|3184755.0|3863856.15|4696938.02	1033945|853385|1032410|1070690|1279751|1367119	2263|2148|2298|2200|2264|2178	3201441.878	1106216.667	2225.166667
A65000030B2	1|2|3|4|5|6	2553142.98|1813936.8|3295770.1|2403523.8|3824273.31|3741383.38	978508|619010|1050617|814545|1225905|966008	1777|1651|1790|1693|1771|1366	2938671.728	942432.1667	1674.666667
A65000030A8	1|2|3|4|5|6	1135372.9|1433810.93|1712692.53|1768448.06|1890948.69|2848821.28	625220|527401|627739|655693|699260|769966	3200|3042|3252|1635|1671|2485	1798349.065	650879.8333	2547.5
A65000030B1	1|2|3|4|5|6	3799548.4|3726860.68|5084676.15|4521489.79|5604361.75|7350095.44	1535732|1249254|1640697|1544764|1854608|1938124	3023|2868|3078|2936|3038|2459	5014505.368	1627196.5	2900.333333
A6500003099	1|2|3|4|5|6	1950352.05|2001617.07|2759820.71|2439861.43|2937754.75|3830890.65	913416|701996|915294|863123|1006451|1029699	2001|1919|2047|1959|2012|1518	2653382.777	904996.5	1909.333333
A65000030A9	1|2|3|4|5|6	1040024.71|1298227.84|1632265.96|1691522.35|1881617.84|2810230.64	618344|508144|620663|646783|711356|780616	1561|2812|1592|2884|2956|2297	1725648.223	647651	2350.333333
A65000030B0	1|2|3|4|5|6	1362612.96|1322060.17|1967286.53|1674167.46|2175419.03|2970604.44	691144|502819|700659|623028|784064|824071	1680|1606|3257|1640|1692|2646	1912025.098	687630.8333	2086.833333
A65000030B6	1|2|3|4|5|6	1455177.2|1428083.44|2063780.89|1745404.43|2177638.56|2488424.8	660170|493706|670476|612514|747006|672444	2717|2585|2761|2651|2717|1028	1893084.887	642719.3333	2409.833333
A65000030C6	1|2|3|4|5|6	1939912.2|2004605.77|2594474.91|2554013.57|3053579.1|4316855.46	820297|667463|824304|837988|978987|1126357	1866|1776|1896|1821|1866|1638	2743906.835	875899.3333	1810.5
A65000030D5	1|2|3|4|5|6	1347307.56|1407466.31|1930996.73|1875556.86|2195293.03|2800017.86	659930|526558|663115|653130|754932|781123	1320|2351|2511|1295|1318|2011	1926106.392	673131.3333	1801
A65000030C4	1|2|3|4|5|6	963883.95|1198032.04|1527972.02|1427889.37|1589031.44|2780152.56	584857|476620|583131|568912|631510|829405	3202|3046|1676|1609|1663|2825	1581160.23	612405.8333	2336.833333
A65000030D3	1|2|3|4|5|6	782951.61|1019141.67|1358632.75|1352318.1|1541742.7|2251598.74	525976|434561|531594|536283|609040|675885	2462|1203|1277|2402|2462|2052	1384397.595	552223.1667	1976.333333
A65000030D8	1|2|3|4|5|6	789377.35|1040750.29|1354973.33|1363061.45|1508752.26|1751895.58	510593|436489|518723|526854|583945|526418	2708|2576|1417|1373|1405|2037	1301468.377	517170.3333	1919.333333
A65000030D4	1|2|3|4|5|6	875149.06|953103.69|1280115.68|1311481.61|1532243.34|1686676.77	520548|431750|501322|509359|586403|548911	1406|1338|2776|2668|1416|2225	1273128.358	516382.1667	1971.5
A65000030D2	1|2|3|4|5|6	1169818.46|1216451.97|1626568.89|1704751.52|2040522.75|2299194.85	627216|521231|614328|632755|742317|704268	1555|2820|1576|1518|2964|2412	1676218.073	640352.5	2140.833333
A65000030D7	1|2|3|4|5|6	1022239.53|1106330.05|1513825.11|1557912.22|1835657.79|2055029.37	608724|498962|591464|607463|711212|641252	2959|2815|3007|2887|1541|1147	1515165.678	609846.1667	2392.666667
A65000030E2	1|2|3|4|5|6	1009184.69|1053602.07|1416164.39|1380773.14|1542584.37|1605333.93	505513|410906|483977|482327|545704|481103	2465|1221|1287|2405|1274|939	1334607.098	484921.6667	1598.5
A65000030D6	1|2|3|4|5|6	1439041.52|1326077.55|1891458.89|1835235.06|2282695.07|2578520.5	598100|471666|614369|601444|741658|709346	1163|1092|1161|1101|1128|1023	1892171.432	622763.8333	1111.333333
A65000030E0	1|2|3|4|5|6	2016681.74|1999665.91|2672886.74|2680822.77|3108771.59|3423084.35	915795|733116|871748|887716|1029324|963099	4449|4237|2358|2263|2323|1819	2650318.85	900133	2908.166667
A65000030E4	1|2|3|4|5|6	1035050.37|1074693.56|1488881.14|1443885.93|1661307.75|1806975.04	485836|382406|460908|460435|535155|511808	2731|1340|2764|1375|1391|1062	1418465.632	472758	1777.166667
A65000030E3	1|2|3|4|5|6	980194.93|1074192.94|1453792.45|1433825.54|1626955.89|1694636.97	541772|440323|520195|523891|597232|511600	1274|2345|2505|1233|2465|887	1377266.453	522502.1667	1784.833333
A65000030D9	1|2|3|4|5|6	1247274.03|1343744.02|1821634.08|1867772.24|2194090.37|3191803.33	656636|541470|656843|673605|784559|925694	2961|2817|1602|2889|1578|1538	1944386.345	706467.8333	2230.833333
A65000030E1	1|2|3|4|5|6	1416882.33|1491282.09|2061790.01|2020278.44|2367936.11|3095829.08	708341|574427|708023|705807|827454|888006	2714|1396|2758|2648|2714|1327	2075666.343	735343	2259.5
A65000030E5	1|2|3|4|5|6	1470368.09|1481951.38|1970333.2|1948422.42|2261538.72|2385261.77	619973|512464|623760|620166|716209|626408	2242|2129|1228|1174|1201|864	1919645.93	619830	1473
A65000030D0	1|2|3|4|5|6	960628.99|1054719.24|1443755.5|1258293.33|1482097.12|1883114.47	482184|387139|505249|469402|547089|525129	1181|2115|1196|1158|1193|1716	1347101.442	486032	1426.5
A65000030C0	1|2|3|4|5|6	1951084.12|2045523.01|2821546.12|2329177.58|2770747.3|3699558.57	968924|725239|953636|856938|1004495|1093046	2657|2545|5290|5067|2653|2279	2602939.45	933713	3415.166667
A65000030A6	1|2|3|4|5|6	1533504.41|1597533.01|2039102.88|1773400.66|2372708.67|2635014.79	630259|510975|643857|588644|741770|696575	2714|1358|1435|2648|1415|1050	1991877.403	635346.6667	1770
A65000030A0	1|2|3|4|5|6	1257521.52|1312637.14|1630553.2|1435427.03|2266097.47|2692105.88	590681|485404|601439|548017|763054|824865	3215|3067|3278|3146|1654|1431	1765723.707	635576.6667	2631.833333
A65000030A3	1|2|3|4|5|6	1634990.85|1607133.09|1902699.65|1732111.82|2553527.25|2543961.78	617080|519409|632333|591066|780911|700444	1997|1003|1080|1949|1062|1507	1995737.407	640207.1667	1433
A65000030A4	1|2|3|4|5|6	2156742.0|2179385.88|2617655.82|2454456.45|3542445.6|4382012.91	825829|710459|855975|812176|1065703|1215089	1818|3307|3520|3384|3466|3072	2888783.11	914205.1667	3094.5
A65000030C3	1|2|3|4|5|6	1071000.77|1184227.83|1414262.34|1247993.43|1816395.59|2201466.1	481177|409547|492534|446967|592742|662572	2217|2109|2253|2163|1134|1042	1489224.343	514256.5	1819.666667
A65000030D1	1|2|3|4|5|6	2122906.27|2181585.28|2520804.56|2202668.9|3168926.76|3889016.49	895769|764076|897763|813456|1037817|1147204	3709|1832|1946|3622|3704|1769	2680984.71	926014.1667	2763.666667
A65000030C2	1|2|3|4|5|6	1024429.01|1031692.78|1285121.48|1192285.7|1781418.3|2151911.44	434312|364732|453392|426745|562051|609160	969|919|959|1691|1741|1507	1411143.118	475065.3333	1297.666667
A65000030C5	1|2|3|4|5|6	1155055.99|1230637.82|1457313.11|1329335.89|2061938.65|1975719.68	533930|453972|544599|509550|694724|601041	1181|1132|2259|1150|2223|1674	1535000.19	556302.6667	1603.166667
A6500007057	1|2|3|4|5|6	1983130.38|1807196.07|2740633.59|1996548.26|2455265.52|3840686.44	735043|561588|833586|639615|740365|1025887	1455|2862|3396|1455|1300|3027	2470576.71	756014	2249.166667
A6500007058	1|2|3|4|5|6	16047931.53|17235175.21|20614693.69|20174196.78|21966636.19|32776070.45	5699886|5564390|6029307|5870169|6096933|8691415	12677|11990|14463|12685|11491|13861	21469117.31	6325350	12861.16667
A6500007056	1|2|3|4|5|6	603317.85|615202.47|709456.16|709238.12|786518.46|1223456.98	193211|183635|221679|220392|218865|332511	640|586|390|634|332|389	774531.6733	228382.1667	495.1666667
A6500007055	1|2|3|4|5|6	780480.94|693615.55|971770.85|848922.89|1029156.16|1336596.61	221031|186592|263410|228330|250151|316232	496|218|483|422|237|273	943423.8333	244291	354.8333333
A6500007053	1|2|3|4|5|6	4663044.78|4147723.89|5435558.06|5067107.28|5952563.01|8311855.58	1185498|1039303|1366547|1298106|1382186|1862719	898|873|1002|895|810|964	5596308.767	1355726.5	907
A6500007054	1|2|3|4|5|6	4265277.26|5164340.04|4998464.18|5125113.09|5277904.77|7856875.57	1116879|1320409|1274354|1351825|1244417|1792221	1036|1038|1157|999|932|1108	5447995.818	1350017.5	1045
A6500007052	1|2|3|4|5|6	4734351.46|5138681.86|5307644.77|5253477.52|5478468.05|8163818.33	1239797|1309749|1346420|1371360|1294973|1865318	1124|1238|1262|1107|998|1208	5679406.998	1404602.833	1156.166667
A6500007051	1|2|3|4|5|6	1561729.12|1438233.01|2110294.3|1707353.04|2230341.8|3565674.96	627527|482593|719099|601031|700579|1004707	2342|2067|2650|2320|1163|1371	2102271.038	689256	1985.5
A6500007050	1|2|3|4|5|6	1476919.56|1400927.42|2041312.56|1675001.37|2171979.72|3579644.18	619093|478726|707074|597621|692758|1032690	2791|2522|1827|2973|2695|3251	2057630.802	687993.6667	2676.5
A6500007049	1|2|3|4|5|6	1959177.63|1949934.57|2408646.3|1963719.33|2582177.27|3974738.09	705573|629872|770858|655890|779511|1081842	1187|1306|1341|1176|1066|1286	2473065.532	770591	1227
A6500007048	1|2|3|4|5|6	4643031.96|3745775.02|5246960.24|4498923.92|5104125.38|7330353.45	1259273|944490|1361384|1216185|1310799|1731814	1167|956|1324|1161|1042|1279	5094861.662	1303990.833	1154.833333
