Code3,all_code3,Year,Month,PowerSum,PowerSum_AVG
A1000203018,A1000203018|A1000203018|A1000203018|A1000203018|A1000203018|A1000203018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5406|4688|6456|4985|4987|6173,5449.166666666667
A1000203016,A1000203016|A1000203016|A1000203016|A1000203016|A1000203016|A1000203016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18060|15916|18182|16627|17794|17537,17352.666666666668
A1000203017,A1000203017|A1000203017|A1000203017|A1000203017|A1000203017|A1000203017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,156|206|189|53|48|45,116.16666666666667
A1000203020,A1000203020|A1000203020|A1000203020|A1000203020|A1000203020|A1000203020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,7263|5989|7125|7081|7038|6735,6871.833333333333
A1000203021,A1000203021|A1000203021|A1000203021|A1000203021|A1000203021|A1000203021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26202|22491|24328|22603|24680|25049,24225.5
A1000203024,A1000203024|A1000203024|A1000203024|A1000203024|A1000203024|A1000203024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17692|16240|18117|17409|18765|18532,17792.5
A1000203023,A1000203023|A1000203023|A1000203023|A1000203023|A1000203023|A1000203023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13114|11637|12964|11791|12691|12376,12428.833333333334
,,,,,0.0
A1000203026,A1000203026|A1000203026|A1000203026|A1000203026|A1000203026|A1000203026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11124|9845|11416|10825|11548|11129,10981.166666666666
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A0900701088,A0900701088|A0900701088|A0900701088|A0900701088|A0900701088|A0900701088,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6|6|6|4|3|1,4.333333333333333
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1000211001,A1000211001|A1000211001|A1000211001|A1000211001|A1000211001|A1000211001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6842|6156|6824|6726|6779|7045,6728.666666666667
A1000209004,A1000209004|A1000209004|A1000209004|A1000209004|A1000209004|A1000209004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25624|23525|25035|25682|26429|28020,25719.166666666668
A1000209003,A1000209003|A1000209003|A1000209003|A1000209003|A1000209003|A1000209003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27056|24136|25000|25538|26206|27278,25869.0
A1000210002,A1000210002|A1000210002|A1000210002|A1000210002|A1000210002|A1000210002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,32364|28266|32448|29766|32860|32163,31311.166666666668
A1000209004,A1000209004|A1000209004|A1000209004|A1000209004|A1000209004|A1000209004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25624|23525|25035|25682|26429|28020,25719.166666666668
A1000209001,A1000209001|A1000209001|A1000209001|A1000209001|A1000209001|A1000209001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25125|23109|24400|24870|25111|25741,24726.0
A1000210001,A1000210001|A1000210001|A1000210001|A1000210001|A1000210001|A1000210001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20|18|21|19|15|12,17.5
A1000209002,A1000209002|A1000209002|A1000209002|A1000209002|A1000209002|A1000209002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,60879|55352|61972|63824|71527|72171,64287.5
A1000209008,A1000209008|A1000209008|A1000209008|A1000209008|A1000209008|A1000209008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25056|23179|24263|24660|25087|26278,24753.833333333332
,,,,,0.0
A1000210004,A1000210004|A1000210004|A1000210004|A1000210004|A1000210004|A1000210004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24113|21463|25758|23031|25700|25084,24191.5
A1000210005,A1000210005|A1000210005|A1000210005|A1000210005|A1000210005|A1000210005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22530|19809|22208|20035|22327|21711,21436.666666666668
A1000209009,A1000209009|A1000209009|A1000209009|A1000209009|A1000209009|A1000209009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,52227|48060|51730|52773|54134|56618,52590.333333333336
A1000209005,A1000209005|A1000209005|A1000209005|A1000209005|A1000209005|A1000209005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,32109|29475|30478|31392|31957|33344,31459.166666666668
A1000209007,A1000209007|A1000209007|A1000209007|A1000209007|A1000209007|A1000209007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22921|21552|23317|22704|22669|23647,22801.666666666668
A1000210006,A1000210006|A1000210006|A1000210006|A1000210006|A1000210006|A1000210006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29438|27594|30972|29049|31280|29584,29652.833333333332
A1000209013,A1000209013|A1000209013|A1000209013|A1000209013|A1000209013|A1000209013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,104419|90811|99588|98761|105697|108916,101365.33333333333
A1000209007,A1000209007|A1000209007|A1000209007|A1000209007|A1000209007|A1000209007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22921|21552|23317|22704|22669|23647,22801.666666666668
A1000209011,A1000209011|A1000209011|A1000209011|A1000209011|A1000209011|A1000209011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29763|26921|28830|28079|27999|31624,28869.333333333332
A1000210008,A1000210008|A1000210008|A1000210008|A1000210008|A1000210008|A1000210008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,55|49|50|36|41|40,45.166666666666664
A1000209012,A1000209012|A1000209012|A1000209012|A1000209012|A1000209012|A1000209012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5607|4719|4184|4333|5001|44760,11434.0
A1000210004,A1000210004|A1000210004|A1000210004|A1000210004|A1000210004|A1000210004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24113|21463|25758|23031|25700|25084,24191.5
A1000209014,A1000209014|A1000209014|A1000209014|A1000209014|A1000209014|A1000209014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20192|17473|18823|18882|19141|21081,19265.333333333332
A1000210009,A1000210009|A1000210009|A1000210009|A1000210009|A1000210009|A1000210009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27482|24667|29450|28378|28829|27030,27639.333333333332
A1000210012,A1000210012|A1000210012|A1000210012|A1000210012|A1000210012|A1000210012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11253|10218|11371|10051|11276|11425,10932.333333333334
A1000210012,A1000210012|A1000210012|A1000210012|A1000210012|A1000210012|A1000210012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11253|10218|11371|10051|11276|11425,10932.333333333334
A1000210011,A1000210011|A1000210011|A1000210011|A1000210011|A1000210011|A1000210011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,54|45|52|49|55|53,51.333333333333336
A1000209016,A1000209016|A1000209016|A1000209016|A1000209016|A1000209016|A1000209016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19665|17018|18714|18777|18804|19757,18789.166666666668
,,,,,0.0
A1000208023,A1000208023|A1000208023|A1000208023|A1000208023|A1000208023|A1000208023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12022|10447|12259|11651|13470|13660,12251.5
A1000208020,A1000208020|A1000208020|A1000208020|A1000208020|A1000208020|A1000208020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21701|19242|21503|19685|21542|20556,20704.833333333332
A1000208022,A1000208022|A1000208022|A1000208022|A1000208022|A1000208022|A1000208022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,312388|329736|342194|310984|331833|348621,329292.6666666667
A1000211002,A1000211002|A1000211002|A1000211002|A1000211002|A1000211002|A1000211002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9839|8789|9567|8623|9210|8744,9128.666666666666
A1000208021,A1000208021|A1000208021|A1000208021|A1000208021|A1000208021|A1000208021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17985|15447|18123|17225|18377|17807,17494.0
A1000208024,A1000208024|A1000208024|A1000208024|A1000208024|A1000208024|A1000208024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23165|19960|22681|20854|22658|21635,21825.5
A1000212001,A1000212001|A1000212001|A1000212001|A1000212001|A1000212001|A1000212001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18154|15332|18613|18175|19585|18390,18041.5
A1000212002,A1000212002|A1000212002|A1000212002|A1000212002|A1000212002|A1000212002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14060|11924|13829|13074|14597|14224,13618.0
,,,,,0.0
,,,,,0.0
A1000503003,A1000503003|A1000503003|A1000503003|A1000503003|A1000503003|A1000503003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,263|225|268|280|302|289,271.1666666666667
A1000506006,A1000506006|A1000506006|A1000506006|A1000506006|A1000506006|A1000506006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18563|15619|17090|18857|19425|18706,18043.333333333332
A1000514003,A1000514003|A1000514003|A1000514003|A1000514003|A1000514003|A1000514003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10312|9058|9632|8739|9694|9346,9463.5
A1000510009,A1000510009|A1000510009|A1000510009|A1000510009|A1000510009|A1000510009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,50596|43603|48978|50830|58953|59152,52018.666666666664
,,,,,0.0
A1000501019,A1000501019|A1000501019|A1000501019|A1000501019|A1000501019|A1000501019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,3|2|1|1|2|2,1.8333333333333333
A1000501026,A1000501026|A1000501026|A1000501026|A1000501026|A1000501026|A1000501026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14922|12948|14178|13042|13788|13503,13730.166666666666
,,,,,0.0
,,,,,0.0
A1000501019,A1000501019|A1000501019|A1000501019|A1000501019|A1000501019|A1000501019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,3|2|1|1|2|2,1.8333333333333333
A1000510005,A1000510005|A1000510005|A1000510005|A1000510005|A1000510005|A1000510005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,38143|34370|39723|38731|41838|43160,39327.5
,,,,,0.0
A1000517002,A1000517002|A1000517002|A1000517002|A1000517002|A1000517002|A1000517002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,683|621|691|544|475|394,568.0
,,,,,0.0
A1000508004,A1000508004|A1000508004|A1000508004|A1000508004|A1000508004|A1000508004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18297|17413|19366|14963|15307|16617,16993.833333333332
A1000504018,A1000504018|A1000504018|A1000504018|A1000504018|A1000504018|A1000504018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6710|6040|5857|6372|6451|6636,6344.333333333333
A1000515001,A1000515001|A1000515001|A1000515001|A1000515001|A1000515001|A1000515001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1|1|0|0|0|0,0.3333333333333333
A1000505029,A1000505029|A1000505029|A1000505029|A1000505029|A1000505029|A1000505029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29370|27204|30454|30617|31032|30919,29932.666666666668
A1000516003,A1000516003|A1000516003|A1000516003|A1000516003|A1000516003|A1000516003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13514|11306|12784|12024|12582|12506,12452.666666666666
,,,,,0.0
,,,,,0.0
A1000511002,A1000511002|A1000511002|A1000511002|A1000511002|A1000511002|A1000511002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11669|10343|10986|10055|10791|10121,10660.833333333334
A1000516004,A1000516004|A1000516004|A1000516004|A1000516004|A1000516004|A1000516004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28|19|24|33|37|54,32.5
A1000507002,A1000507002|A1000507002|A1000507002|A1000507002|A1000507002|A1000507002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5657|4809|5070|4037|3933|3841,4557.833333333333
A1000507005,A1000507005|A1000507005|A1000507005|A1000507005|A1000507005|A1000507005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23533|21069|23020|20989|21679|21375,21944.166666666668
A1000518001,A1000518001|A1000518001|A1000518001|A1000518001|A1000518001|A1000518001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,581|829|930|600|486|490,652.6666666666666
A1000507003,A1000507003|A1000507003|A1000507003|A1000507003|A1000507003|A1000507003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17058|15408|16338|14388|15115|13916,15370.5
A1000507006,A1000507006|A1000507006|A1000507006|A1000507006|A1000507006|A1000507006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19918|17588|19542|18462|19359|18576,18907.5
A1000507007,A1000507007|A1000507007|A1000507007|A1000507007|A1000507007|A1000507007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14812|13571|14180|13870|14468|14629,14255.0
A1000507009,A1000507009|A1000507009|A1000507009|A1000507009|A1000507009|A1000507009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15657|14317|16025|14725|15586|14644,15159.0
A1000508007,A1000508007|A1000508007|A1000508007|A1000508007|A1000508007|A1000508007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1407|1143|1512|1470|1425|1296,1375.5
A1000508006,A1000508006|A1000508006|A1000508006|A1000508006|A1000508006|A1000508006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5187|4454|5995|5847|6393|5974,5641.666666666667
A1000508002,A1000508002|A1000508002|A1000508002|A1000508002|A1000508002|A1000508002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12434|11881|17737|16443|13614|12942,14175.166666666666
A1000508003,A1000508003|A1000508003|A1000508003|A1000508003|A1000508003|A1000508003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20631|18998|21281|19527|20410|20123,20161.666666666668
A1000508004,A1000508004|A1000508004|A1000508004|A1000508004|A1000508004|A1000508004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18297|17413|19366|14963|15307|16617,16993.833333333332
A1000508005,A1000508005|A1000508005|A1000508005|A1000508005|A1000508005|A1000508005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16655|15316|18248|17978|16886|16531,16935.666666666668
A1000510005,A1000510005|A1000510005|A1000510005|A1000510005|A1000510005|A1000510005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,38143|34370|39723|38731|41838|43160,39327.5
A1000510001,A1000510001|A1000510001|A1000510001|A1000510001|A1000510001|A1000510001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17610|14868|16193|14599|15135|15482,15647.833333333334
,,,,,0.0
A1000513004,A1000513004|A1000513004|A1000513004|A1000513004|A1000513004|A1000513004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20844|18902|20297|19894|20185|20870,20165.333333333332
A1000513002,A1000513002|A1000513002|A1000513002|A1000513002|A1000513002|A1000513002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21875|19292|21636|20696|21673|21494,21111.0
A1000513001,A1000513001|A1000513001|A1000513001|A1000513001|A1000513001|A1000513001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19309|17138|19334|17668|18857|19422,18621.333333333332
A1000510009,A1000510009|A1000510009|A1000510009|A1000510009|A1000510009|A1000510009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,50596|43603|48978|50830|58953|59152,52018.666666666664
A1000510004,A1000510004|A1000510004|A1000510004|A1000510004|A1000510004|A1000510004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19347|17786|18455|18165|18811|18737,18550.166666666668
A1000510003,A1000510003|A1000510003|A1000510003|A1000510003|A1000510003|A1000510003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18496|16443|17817|17853|19351|20105,18344.166666666668
A1000510010,A1000510010|A1000510010|A1000510010|A1000510010|A1000510010|A1000510010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9597|8425|8710|7815|8245|7773,8427.5
A1000510004,A1000510004|A1000510004|A1000510004|A1000510004|A1000510004|A1000510004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19347|17786|18455|18165|18811|18737,18550.166666666668
A1000510007,A1000510007|A1000510007|A1000510007|A1000510007|A1000510007|A1000510007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31959|29967|35613|33814|35576|35610,33756.5
A1000513006,A1000513006|A1000513006|A1000513006|A1000513006|A1000513006|A1000513006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18823|16765|18558|18574|19037|18285,18340.333333333332
A1000513003,A1000513003|A1000513003|A1000513003|A1000513003|A1000513003|A1000513003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17283|15036|16497|15738|15748|15143,15907.5
A1000513005,A1000513005|A1000513005|A1000513005|A1000513005|A1000513005|A1000513005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27886|23204|25100|26170|27473|28040,26312.166666666668
A1000517001,A1000517001|A1000517001|A1000517001|A1000517001|A1000517001,2019|2019|2019|2019|2019,4|5|6|7|8,82|120|46|29|8,57.0
A1000517002,A1000517002|A1000517002|A1000517002|A1000517002|A1000517002|A1000517002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,683|621|691|544|475|394,568.0
,,,,,0.0
A1000516003,A1000516003|A1000516003|A1000516003|A1000516003|A1000516003|A1000516003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13514|11306|12784|12024|12582|12506,12452.666666666666
A1000516002,A1000516002|A1000516002|A1000516002|A1000516002|A1000516002|A1000516002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15477|12196|13446|13013|12870|12792,13299.0
A1000516006,A1000516006|A1000516006|A1000516006|A1000516006|A1000516006|A1000516006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13924|13019|14421|12456|13039|14534,13565.5
A1000511004,A1000511004|A1000511004|A1000511004|A1000511004|A1000511004|A1000511004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20918|18854|18771|18692|20045|20273,19592.166666666668
A1000511006,A1000511006|A1000511006|A1000511006|A1000511006|A1000511006|A1000511006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5261|4973|5452|4652|4769|4091,4866.333333333333
A1000511002,A1000511002|A1000511002|A1000511002|A1000511002|A1000511002|A1000511002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11669|10343|10986|10055|10791|10121,10660.833333333334
A1000501034,A1000501034|A1000501034|A1000501034|A1000501034|A1000501034|A1000501034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,58|48|44|49|53|50,50.333333333333336
A1000509004,A1000509004|A1000509004|A1000509004|A1000509004|A1000509004|A1000509004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,8931|8168|8699|8595|8547|8336,8546.0
A1000509009,A1000509009|A1000509009|A1000509009|A1000509009|A1000509009|A1000509009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,2004|1826|1902|2004|2040|2199,1995.8333333333333
